tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,0412611297,Sofía Martínez,18011986,13,39,33,89,1,1,1,1,1,1,0,404,1
TI,8578104411,David Cifuentes,18061975,88,20,39,33,4,1,4,1,0,0,0,266,1
CE,3690803380,Carlos Hernández,26051988,68,98,28,59,3,1,2,0,1,0,1,354,1
CC,2786493292,Gabriela Castaneda,01091954,58,86,93,26,6,0,3,0,1,1,0,97,0
CC,0105610241,María González,07051967,89,60,97,58,6,0,1,1,1,0,0,967,0
CE,4724796885,Luis Murillo,27051963,98,1,16,70,6,1,5,1,1,1,1,260,1
CC,8024803932,Melissa Cartagena,23051992,86,21,28,60,1,1,1,1,0,0,0,167,0
TI,8766434897,Juan González,15041962,90,88,89,55,3,0,6,0,0,0,1,334,1
TI,8593010394,Sofía Cartagena,17041951,57,26,20,20,5,1,6,0,1,1,1,817,0
CE,7510585051,Melissa Murillo,26111935,54,55,74,40,4,0,2,0,1,1,1,964,1
TI,3412705196,Manuela Cartagena,08042002,27,89,3,47,6,1,3,0,0,0,0,164,1
CE,9398569568,Miguel Murillo,21061944,78,12,49,10,1,1,1,0,1,1,1,348,1
TI,7160439787,Daniela Cartagena,23012004,92,7,12,62,2,1,6,1,0,1,0,182,1
CE,3346299568,Melissa López,23051979,98,32,89,48,5,0,2,1,1,1,0,840,0
TI,1144322389,Daniela Martínez,04031961,92,19,84,90,5,0,2,0,1,1,0,821,0
CE,0676894079,María Cartagena,28052002,15,8,22,19,2,1,3,1,1,0,0,688,0
CE,6648686922,Marcela Castaneda,07081929,94,90,94,39,1,0,5,1,0,0,0,377,0
CE,4562234657,Melissa García,16092007,98,34,41,18,1,1,4,0,1,0,1,257,0
CC,4763035729,Gabriela Cifuentes,01021994,54,87,72,6,1,0,4,0,1,0,0,742,1
TI,4269970000,Juan Murillo,15031955,95,94,40,17,4,1,5,0,0,1,1,860,0
CE,5974095634,Manuela Castaneda,05041932,81,15,72,56,6,1,5,0,1,0,0,742,0
CC,1452199208,María Hernández,06081941,76,53,91,57,3,0,2,0,1,0,0,102,1
TI,2139228398,María Cifuentes,22051988,98,2,32,28,5,0,2,1,0,0,0,947,1
CC,3754840737,Laura González,16052004,77,39,21,53,6,0,5,0,1,1,1,72,0
CC,3226548660,Manuela García,21041980,77,87,50,9,2,1,5,0,0,0,0,194,1
CC,1835575316,Sofía Perez,22121975,89,61,16,59,5,0,4,1,0,0,1,291,0
CC,0489095081,Melissa Murillo,06011987,78,81,95,28,3,0,2,0,1,0,1,97,1
CE,3604839179,Manuela Hurtado,20121998,32,35,51,57,3,1,1,1,1,1,0,769,0
TI,3333471738,David Martínez,19042002,71,95,46,9,3,0,3,1,0,0,0,595,1
CC,2310617383,Gabriela Murillo,28071958,75,3,99,64,6,1,1,1,1,0,0,133,1
TI,5608455290,Ana Hernández,27082020,33,16,93,7,3,1,1,0,0,0,1,486,0
TI,5284694702,Gabriela Murillo,27061939,61,23,19,32,4,1,1,0,1,0,0,432,1
CC,6872198485,Manuela Martínez,09051939,65,48,62,71,6,1,3,1,0,0,0,787,1
CC,5877792246,Laura Cartagena,26081999,89,8,94,22,4,0,1,0,0,1,1,757,0
CC,5652081743,Ana Cartagena,02011999,78,38,33,54,5,0,5,1,1,1,1,324,1
CC,6651089314,Luis González,03111949,70,74,37,75,2,1,2,1,0,0,1,114,1
CE,4489510776,Carlos García,08071959,89,78,38,77,4,0,2,0,0,1,0,38,1
TI,1042165816,Miguel Hurtado,25082000,29,26,41,34,5,0,1,0,0,1,0,470,1
TI,3316173402,Carlos Cifuentes,18031951,85,90,53,17,6,0,1,1,0,0,1,581,1
CC,3637176065,Sofía Hernández,13031984,11,81,68,99,6,1,6,0,1,1,1,800,1
CC,3799548870,Sofía García,12092000,72,62,22,57,6,0,5,1,1,0,1,437,1
TI,3817021223,Juan Perez,02062004,82,97,10,90,4,1,6,1,1,0,0,30,0
CC,8835383581,Marcela García,13052006,81,51,68,42,4,1,1,0,0,1,0,935,1
CE,4484447446,Miguel Perez,27081979,10,98,66,33,3,1,5,1,1,0,1,762,1
TI,2178768872,Manuela Cartagena,21031947,94,59,34,90,1,1,3,0,1,0,0,74,1
CC,9637194598,Carlos Cifuentes,07011962,96,86,37,6,3,0,4,0,1,1,1,182,0
TI,4262947667,Luis Castaneda,10071966,55,62,8,84,4,1,6,1,1,1,0,784,1
TI,5666265026,Miguel García,05051971,14,32,26,100,2,0,5,1,0,1,1,797,1
CE,1159763362,Sofía Cifuentes,19021970,14,85,25,35,2,1,1,0,0,1,0,347,1
CC,9594424889,Gabriela Murillo,08021980,80,67,96,33,6,1,4,0,1,1,1,894,0
CC,9526032733,Sofía Rodríguez,10121946,20,9,62,36,1,1,5,0,1,1,0,348,1
CE,7073251335,Ana Martínez,19011998,69,86,2,77,5,1,1,1,1,0,1,335,1
CC,4324370659,María Hurtado,15091962,52,96,49,56,2,1,3,0,1,0,0,723,0
CC,3930775836,David Cifuentes,01061951,85,82,76,85,3,1,6,0,1,1,0,903,1
CE,5448801540,Luis Hurtado,23121984,50,60,72,89,5,1,1,1,0,1,0,570,1
TI,0353039177,Luis Castaneda,19101983,96,54,20,29,6,0,2,1,1,0,1,707,0
CE,4199211166,Sofía Perez,05071986,18,3,21,22,4,0,2,0,0,0,0,843,0
TI,5330729148,Ana Cifuentes,10091981,49,99,2,20,1,0,5,1,0,1,0,246,1
TI,9146832170,Juan Cartagena,27121957,30,83,30,17,6,0,5,1,1,0,1,854,1
CC,5318237418,Laura Cifuentes,24091972,11,41,82,27,6,1,4,0,0,1,1,566,1
