tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,2438116460,Ana Cartagena,21031962,30,78,93,10,2,1,5,0,0,0,0,133,0
CC,9647116648,Luis Rodríguez,12061955,39,83,45,97,4,1,6,1,0,0,0,848,1
TI,1631178627,Laura Rodríguez,09052003,57,41,16,73,1,1,4,0,1,0,1,809,1
CE,9089579140,Daniela Hernández,02051925,6,79,72,17,1,1,2,0,1,0,0,130,1
CC,6825178303,Ana García,16011997,19,15,50,99,5,1,3,1,1,0,1,916,0
CC,3310626343,Luis García,01111980,12,49,56,15,1,1,6,1,0,1,1,379,0
CC,7049573567,Luis Cartagena,07071985,33,9,72,90,2,1,1,0,0,0,0,55,0
CC,9927834174,Manuela Perez,10031969,36,28,36,63,3,0,6,1,0,0,0,386,0
CE,5030371251,María Hernández,07021964,80,95,53,62,3,1,5,0,0,1,0,248,1
TI,6269382045,María Perez,07091980,67,92,20,66,5,0,5,1,1,0,0,905,1
CE,4884414686,Juan Murillo,04122007,94,34,74,10,6,0,4,1,1,1,1,169,1
CC,2463979355,Ana García,26111928,34,60,56,58,2,0,6,0,0,1,1,903,0
CE,6148667844,Sofía Cartagena,26111975,69,88,9,2,5,1,1,1,1,0,1,877,0
TI,4088016857,Juan Perez,14121977,18,43,89,11,3,1,1,1,0,0,1,760,0
TI,1560318258,Daniela Perez,09061959,19,54,89,20,1,1,2,0,0,1,0,303,0
TI,4312589406,Ana García,11011993,75,66,30,68,5,1,4,0,1,0,1,341,1
CC,5865289061,Miguel Cartagena,08031932,95,40,27,89,1,0,3,0,0,0,1,227,0
CE,6539112359,Laura Perez,24041926,33,9,50,100,1,1,5,1,1,1,1,255,0
CC,5883013577,Marcela López,21041943,48,66,82,98,6,1,3,1,0,0,0,472,0
TI,3005681282,Marcela Cifuentes,26021977,2,88,24,22,2,0,6,0,1,1,0,322,0
TI,7211107276,Miguel Murillo,18031960,13,45,22,9,1,1,3,1,0,1,0,931,0
CC,3042480943,Miguel Cifuentes,25071950,80,32,64,83,5,0,2,1,0,1,1,785,0
TI,5508104718,Sofía Murillo,23091942,12,30,6,81,3,0,6,0,0,0,0,518,0
CE,7067796421,Marcela Perez,03061942,100,1,89,15,4,0,4,0,1,0,1,610,1
CE,5807956938,David Martínez,04051977,7,11,78,50,1,1,2,1,0,0,1,360,1
CC,7080481465,María Hurtado,25021935,64,27,77,94,4,1,3,0,0,0,0,284,1
TI,8187324521,Marcela Hurtado,16072002,59,24,92,10,4,0,2,1,0,1,0,909,1
CC,9045712431,Daniela Martínez,22111990,24,6,12,12,1,0,2,1,0,1,1,324,1
CE,4476513944,Marcela Cartagena,08041900,31,65,64,27,5,0,4,0,1,0,0,313,0
CE,0791018559,Marcela Castaneda,05021955,56,64,8,86,4,1,4,1,0,0,0,602,1
CE,8594361480,María García,28041956,75,40,29,74,4,0,3,1,0,0,0,476,1
CE,7522772055,Sofía González,23091953,60,86,13,12,4,0,4,0,1,0,1,343,1
TI,8466569923,David Perez,18011973,10,33,88,11,3,0,1,1,0,1,0,915,1
CE,2217555067,Melissa Rodríguez,23101966,10,46,61,42,3,1,2,0,0,1,0,820,0
CE,1239490462,Gabriela Cartagena,13071927,34,18,87,87,1,0,1,1,1,1,1,341,0
CE,1017341329,Luis Cifuentes,11061936,8,34,48,90,6,0,1,1,1,0,0,675,0
CC,7547515296,Gabriela Castaneda,07011981,30,30,15,15,5,0,2,0,1,0,0,373,0
CC,8793133376,David Martínez,24081959,36,65,10,9,1,1,4,1,0,0,0,286,0
TI,1470422750,Daniela García,10022018,90,12,94,41,4,1,1,1,1,0,0,544,1
TI,1905796411,Ana Cartagena,03091996,92,49,100,70,3,1,3,0,1,1,1,981,1
TI,0962440287,Sofía Cifuentes,05071995,79,31,41,80,3,0,3,0,0,0,1,157,1
CC,5016334691,Marcela López,24051958,69,27,98,31,6,1,6,1,1,1,0,547,1
CE,4536060225,Melissa Hurtado,17031966,52,43,45,71,2,1,6,1,0,0,1,90,0
TI,8684138393,Luis Perez,20021971,56,20,6,90,3,0,3,0,1,1,1,892,0
CE,0875787701,María Hernández,07051967,38,82,4,99,6,1,6,1,0,1,0,823,1
TI,2810553155,David García,14071943,15,58,2,56,1,0,4,0,1,0,0,582,0
CE,5591025544,Manuela Perez,15021979,1,55,89,38,1,1,3,0,1,0,1,893,1
TI,4399533152,Juan Cifuentes,28091987,64,34,69,15,4,1,2,0,0,0,1,617,1
TI,6480043998,Marcela Castaneda,27031969,79,80,68,82,4,0,4,0,0,1,1,989,0
CE,9418712345,Luis Cartagena,02101992,15,76,18,82,1,0,4,1,1,1,0,803,0
CE,2239304706,Marcela Perez,21031962,39,42,42,88,3,1,6,0,0,0,1,81,0
TI,8885057686,David Cifuentes,17092002,91,89,10,48,1,0,3,1,0,0,0,622,0
TI,3184671395,Juan Cifuentes,20071984,11,39,79,7,3,1,6,0,0,0,0,745,0
CC,6699233249,David González,24041953,13,6,39,91,3,0,3,1,0,1,1,640,0
CE,6674280543,Daniela Cartagena,17092006,85,73,99,79,1,0,6,1,0,1,1,951,0
CE,2030195834,Daniela López,04101926,69,5,97,45,2,0,1,1,0,0,1,526,0
TI,6347051358,Laura Perez,11121944,50,98,63,27,4,1,5,1,0,1,1,751,1
TI,6138517415,Sofía Murillo,14011974,63,55,33,100,5,0,5,0,1,1,1,931,1
CE,9261051425,Gabriela Hernández,08111933,56,87,85,66,5,0,1,0,1,0,0,765,1
CE,4345992968,María Cifuentes,18111991,80,81,67,13,4,0,5,1,1,1,0,965,1
CC,1138551041,Miguel González,14021995,72,5,95,24,1,1,6,0,1,1,0,599,0
CC,4683007430,María García,26101954,74,61,53,13,5,1,3,0,0,1,1,841,0
CE,6730677449,Sofía Martínez,04011979,99,1,83,82,6,1,3,0,1,0,1,84,0
TI,2530806898,Melissa Murillo,07121961,64,36,56,22,2,1,6,0,1,0,1,244,1
CE,0708291749,Manuela Cartagena,08122002,81,6,63,56,5,0,5,1,0,0,0,863,0
CE,6583455038,Marcela Rodríguez,17071980,62,55,41,50,2,1,2,0,0,1,1,528,1
CE,5227102763,Juan Cartagena,10071943,52,75,38,78,2,1,5,0,0,0,0,55,1
CC,4564013798,Laura Rodríguez,04031983,62,42,37,98,5,1,4,0,0,1,1,140,1
CC,7940200642,Manuela Martínez,24101919,8,32,16,7,4,0,1,1,0,1,1,926,0
CC,7052252568,Miguel Hernández,04041924,55,58,87,90,2,1,3,0,0,1,0,202,1
CE,3537016239,David Cifuentes,08071965,16,36,65,23,1,0,3,1,0,1,1,29,1
CE,9922924815,Ana Martínez,19061968,51,21,42,17,5,1,1,0,1,1,1,92,1
CC,1959818246,Luis Murillo,21051969,69,86,1,9,5,0,4,0,1,1,1,124,1
CC,2102493780,Laura Martínez,22021929,4,16,81,59,3,1,1,1,1,1,1,103,0
TI,9448355224,Miguel López,08062004,20,73,88,22,5,0,1,0,1,1,0,815,0
TI,4986908245,Melissa Perez,14021992,47,31,6,64,2,1,4,1,0,0,0,368,1
CC,3131553008,Carlos Rodríguez,07092009,8,65,68,36,4,0,4,1,0,0,0,806,1
CC,9848918166,Miguel López,12021940,70,58,99,86,3,1,1,1,1,1,1,102,0
