tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,3522313620,Daniela Rodríguez,16011947,6,26,78,62,3,0,6,1,1,0,0,605,1
CE,8249314118,Melissa González,17021956,12,71,65,65,4,0,6,1,1,1,1,603,0
CC,6223791694,María Rodríguez,25021955,88,64,29,97,4,0,1,1,0,0,1,701,0
CE,4098214939,Carlos Rodríguez,10121969,57,67,86,77,4,0,6,1,1,0,0,410,1
TI,5653065954,Sofía García,13111935,46,1,82,7,5,1,4,1,0,1,1,317,0
TI,4756052092,David Castaneda,28081936,68,7,29,25,1,0,5,0,1,0,1,964,0
CE,3115816415,Carlos Cartagena,27041930,48,1,29,49,4,1,1,1,0,1,0,79,1
CC,5982319644,Manuela Martínez,18042001,43,100,27,28,6,0,2,0,0,1,0,630,0
CE,2697849210,Laura Perez,23011996,57,30,25,61,3,1,1,0,1,0,1,11,0
CE,2907395978,Gabriela Hernández,14051955,72,51,93,19,5,0,4,1,1,1,1,746,1
CC,0566663808,Sofía Hurtado,15031964,11,81,51,35,4,0,2,0,1,1,0,62,1
CC,7083240275,David Hurtado,21061963,50,55,65,2,5,0,1,1,0,0,0,882,1
TI,7121978233,Sofía García,07011974,41,33,6,96,3,0,5,0,1,1,1,493,1
CC,3258782918,Gabriela García,18041905,64,57,49,76,3,0,5,1,1,1,0,185,0
CE,1695439176,María Cartagena,11111934,3,70,81,35,1,1,3,1,0,0,0,499,1
CE,8109165535,Laura Perez,17021948,84,90,25,99,4,1,5,0,0,1,0,575,0
TI,0167930488,Carlos García,24051996,55,30,26,51,2,1,5,0,0,0,0,668,1
CE,1860619995,Miguel García,19111932,47,99,66,27,1,0,3,1,0,1,0,363,0
CC,3717986237,Gabriela Castaneda,09041976,79,37,75,25,3,0,2,0,1,1,1,929,0
CC,8130268256,David Castaneda,21071964,5,20,13,49,3,0,4,0,1,0,0,932,1
CC,6788736787,Marcela Castaneda,01071993,89,69,88,18,4,0,1,1,0,1,0,716,1
CE,6433433161,Daniela García,22011961,67,30,67,87,1,1,4,1,0,0,1,6,1
CE,4421573018,María Cifuentes,22011950,39,35,45,72,4,0,3,1,0,0,0,546,1
TI,9132653272,Daniela Perez,10082021,84,73,60,27,6,0,5,0,1,1,1,117,1
CC,8621953572,Daniela Hernández,17091929,97,50,36,94,1,0,2,1,1,0,1,102,1
CE,7981910163,Marcela Cifuentes,14051985,43,69,42,65,3,1,5,0,0,1,1,303,0
CC,5419916301,Miguel López,25081968,87,12,18,10,4,1,3,1,1,0,1,261,0
CC,1646056741,Gabriela Hurtado,10102007,7,56,56,12,3,0,1,0,0,1,0,48,0
TI,0574971461,Carlos Perez,14052005,59,28,67,98,5,0,1,0,1,0,1,284,1
TI,1813526095,Daniela López,15011924,33,56,40,85,1,0,3,1,1,0,1,253,0
CE,9826498076,Melissa García,13011975,45,78,29,39,2,0,4,0,0,0,1,826,0
TI,7650336299,Sofía López,01041924,29,84,32,18,4,1,1,0,1,0,1,906,1
CE,7927326468,Laura Castaneda,28011970,31,26,61,45,4,0,4,1,1,0,1,968,0
CC,5808278920,Manuela Cartagena,10112020,80,33,83,86,1,0,2,0,1,1,0,626,1
CE,9716382503,María López,05011980,82,2,57,100,3,0,5,0,0,0,0,201,0
TI,4545697436,Carlos Murillo,23101935,49,29,61,58,2,0,2,0,1,0,0,87,0
CE,6653976863,María López,19091962,57,65,71,57,1,1,1,1,0,0,0,418,1
TI,0818411447,Daniela Hurtado,15111995,31,24,29,26,3,0,2,1,0,1,0,907,0
CE,8052521746,Marcela Rodríguez,22111970,56,76,70,6,3,1,1,0,0,1,0,789,0
TI,8908148649,Luis Castaneda,26031976,21,67,51,49,2,0,2,1,0,0,1,480,1
CE,7998278929,Luis González,01101959,33,98,4,47,4,1,4,0,0,1,1,573,1
CE,9690670240,Manuela Hurtado,19111929,25,83,94,37,1,1,2,0,0,1,0,592,1
CC,6633424159,Manuela García,11021946,94,50,91,32,1,0,1,1,1,1,1,457,0
CE,7917548315,Daniela García,05051919,25,90,61,2,2,1,2,1,1,0,0,54,1
CE,7892798878,Carlos Perez,18061995,52,92,32,1,1,0,5,1,1,0,0,308,0
CE,5931030103,Marcela García,05121945,1,45,65,2,2,0,1,1,0,1,0,630,0
TI,4591794802,Juan Martínez,25051958,13,11,8,82,6,0,3,1,0,0,0,645,0
CE,4094117275,Luis Martínez,24081973,95,57,33,67,4,1,6,1,0,0,1,444,0
CC,6118355432,Sofía García,14011937,96,33,40,6,2,0,5,0,0,1,0,278,1
CE,0297320445,Melissa Hernández,28031965,88,83,88,83,5,0,5,0,1,0,0,409,0
CE,8532394915,Sofía Perez,17071963,91,89,71,76,6,1,5,1,1,0,0,591,0
CE,4798270198,Sofía Hurtado,19081935,84,49,77,19,1,0,1,0,0,1,0,130,1
CE,7329592348,David González,06021979,17,94,50,76,4,0,4,1,0,0,1,27,0
