tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,4481296866,Juan Cartagena,24071938,47,6,64,36,5,1,5,0,0,1,0,729,1
CC,5672767939,Melissa Murillo,27031927,1,42,85,40,3,0,6,1,1,0,1,149,1
CE,0254914501,Melissa Castaneda,17061974,88,48,9,59,5,0,6,0,0,1,0,277,1
TI,0878559342,Carlos Murillo,22111979,74,26,4,18,1,0,2,1,1,0,1,438,0
CE,0191960891,Miguel López,26011987,62,10,39,53,3,1,5,1,1,1,1,898,0
CC,7382209658,María Cartagena,26092015,86,79,29,42,3,1,4,0,1,1,1,584,0
CE,7197384021,Melissa López,11091963,94,100,65,82,1,0,2,1,0,1,0,80,0
TI,0788194361,Marcela Hernández,20041942,26,20,91,18,1,1,4,1,1,0,0,822,0
TI,4360677659,Miguel Murillo,15091945,14,30,11,20,1,0,4,0,1,1,0,666,0
CC,3946469814,Laura Hernández,15061998,11,32,22,15,5,0,1,1,1,1,0,988,0
TI,5051551487,Miguel Hurtado,01081988,88,5,46,87,4,0,3,1,0,0,0,566,1
CC,7448823335,Luis López,03121974,11,96,23,76,2,1,2,1,0,0,1,754,1
CC,0436150632,Juan Cartagena,25031977,98,74,35,49,1,1,4,1,1,1,1,13,1
CC,0383584830,Luis Hurtado,13022009,18,47,46,80,2,0,5,1,0,1,0,112,1
CC,7412817490,Marcela García,22041952,97,12,37,38,2,0,6,0,1,0,1,311,0
