tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,0060245414,Juan Cifuentes,07062009,64,38,83,30,5,0,5,1,0,0,1,845,0
CE,6326325967,Carlos Hurtado,27021943,31,45,26,47,5,0,5,1,1,0,1,862,0
CC,8717738122,Miguel Rodríguez,24121925,27,25,77,76,1,1,4,0,1,0,1,476,1
TI,6623683026,Luis Murillo,16011946,44,82,78,98,1,0,5,0,0,0,0,86,1
CC,0579938738,David López,19011989,60,12,88,72,2,1,3,0,1,1,1,339,1
TI,2728129711,Melissa González,24071969,17,12,12,92,3,0,5,0,1,0,0,308,0
TI,3630181431,Carlos Rodríguez,17121925,95,30,30,75,4,0,3,1,0,0,0,41,0
CE,0118157883,Manuela Castaneda,22041946,23,68,58,27,4,0,2,0,0,0,0,699,0
TI,9031339694,Melissa Martínez,04061940,45,41,20,83,5,0,5,1,1,0,1,562,0
CC,0620084649,Sofía Hernández,17012001,5,2,90,36,1,1,4,0,0,0,0,398,1
TI,8662310244,Miguel Hernández,15101939,41,49,62,78,2,1,5,1,0,1,1,700,1
TI,1810034989,Juan Hernández,04041985,14,19,49,54,1,0,2,0,1,1,0,825,0
TI,5146635944,Gabriela Cifuentes,11021925,30,12,51,64,1,0,5,0,1,1,1,839,0
CE,0562039161,Luis Murillo,25021979,88,84,7,78,6,1,1,0,1,1,0,360,1
TI,3341645517,Gabriela Hernández,26081984,8,62,11,28,2,0,2,1,0,0,0,358,0
CE,4675023736,Ana Cifuentes,05081964,30,39,1,18,2,1,1,1,0,0,1,67,1
TI,2773318044,Laura García,05111986,82,48,24,47,3,1,2,0,1,1,1,224,0
CE,2540235591,Marcela Murillo,17092005,93,22,35,22,1,0,3,1,0,1,1,422,1
CE,3928132622,Laura Hernández,11021961,31,43,26,79,4,0,4,1,1,0,1,434,0
CE,0255803311,Luis Murillo,11081956,93,100,29,32,1,0,6,0,1,1,1,958,1
CE,3258894603,Miguel Rodríguez,25011926,9,45,100,76,1,1,5,1,0,0,0,28,1
TI,0426364569,Laura Martínez,17012007,19,1,8,9,1,1,5,0,1,1,1,910,1
TI,8047401311,David García,07091996,55,44,48,13,5,1,2,0,0,1,1,93,0
CE,9861392911,María Perez,10021976,82,8,93,66,2,1,4,0,1,1,1,406,0
TI,9187529960,Ana Castaneda,24111970,44,93,79,72,2,0,1,0,0,0,1,98,1
TI,6869328623,Manuela Cifuentes,03081991,13,77,53,86,6,0,6,1,0,1,0,358,1
CC,8848781039,Daniela Hernández,01061946,10,72,49,100,5,1,5,1,1,0,1,519,1
CC,1769042739,Luis López,07111959,12,77,24,51,6,0,2,1,1,1,0,342,0
CE,1926789662,David García,13051962,46,15,46,45,4,0,1,0,1,1,0,299,1
TI,5102255098,Luis García,14111945,75,88,69,65,2,0,6,0,1,1,0,875,0
CC,4186127064,Sofía Castaneda,11071930,84,27,24,67,6,0,1,1,0,0,1,775,0
CC,4329899265,Miguel Castaneda,02081970,14,96,61,56,2,0,6,0,0,0,0,675,0
CC,3998938209,Marcela Cartagena,02011986,37,29,100,29,2,1,5,1,0,0,1,588,0
TI,1428596758,Miguel Castaneda,10081929,56,50,19,63,3,0,6,0,0,1,1,293,0
TI,8925583354,Carlos Martínez,27011979,85,7,39,37,3,1,1,1,1,1,1,28,0
CE,1683962743,Sofía Castaneda,07051975,98,56,59,41,5,1,2,0,1,0,0,798,1
CC,9760361493,Melissa Hernández,04121958,13,63,31,68,1,1,4,1,1,1,1,970,1
CC,2815872816,Melissa García,20031929,91,75,99,23,1,0,5,1,0,0,1,722,1
CE,2400516030,Juan Rodríguez,10112006,43,94,70,33,1,1,3,0,1,0,0,535,1
TI,4295111526,Carlos Castaneda,09072002,71,10,16,67,6,0,6,1,1,0,1,685,1
