tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,3028621505,Juan Hernández,11111995,78,2,73,37,5,0,6,1,1,1,0,172,1
CC,9408532356,Miguel Castaneda,12101990,70,29,54,60,6,1,6,1,1,1,0,157,1
CC,4497211607,Miguel Castaneda,09031932,70,38,76,3,2,1,1,1,0,1,0,310,1
TI,7663508995,Miguel Perez,17121904,94,74,93,83,1,1,2,0,0,1,1,651,1
CE,4563048630,Melissa Perez,06092005,42,41,28,87,6,1,1,0,1,0,1,152,0
CC,7635387425,Marcela Hernández,05052008,3,46,68,11,2,0,6,1,1,0,0,207,0
TI,8654611534,Juan López,01051979,85,45,24,25,1,0,6,1,1,0,0,391,1
CC,9714390056,David Cartagena,28091994,45,84,1,81,2,1,5,0,0,1,0,644,0
CE,1596154997,Luis Hurtado,04051951,34,74,22,56,6,1,6,1,1,1,1,159,0
CE,6227521791,Marcela Cartagena,28111970,41,39,50,15,1,0,4,0,0,0,1,318,0
TI,3001470842,Melissa Hernández,19021951,100,15,49,28,3,0,3,1,1,0,1,164,1
CE,9224114855,Manuela Cartagena,12031990,97,43,37,94,5,1,3,0,1,1,0,330,1
CC,1871771756,Carlos González,01081947,79,42,20,95,4,1,4,0,1,0,0,895,1
TI,5224232553,Luis Perez,10101979,97,11,20,61,1,1,4,0,1,0,0,85,0
TI,8897848681,Laura Cartagena,03082000,53,77,10,1,2,1,6,0,1,1,1,164,0
TI,7905184391,Carlos Murillo,04111960,33,94,8,80,6,1,1,0,1,0,1,700,1
CC,4352155791,David Perez,26011968,56,87,45,64,1,1,1,0,0,1,0,546,0
CC,4277983615,María González,03081933,86,64,86,46,5,1,5,1,0,0,1,774,1
TI,5477050278,Marcela Cifuentes,08071964,46,94,92,47,5,1,3,1,0,1,0,659,1
CC,4486292865,Laura Cartagena,19021943,69,91,98,65,3,0,4,0,1,0,0,656,1
CE,4888365176,Ana Castaneda,09071930,83,7,86,17,3,0,5,1,1,1,0,81,1
TI,3223528762,Ana Rodríguez,25121997,41,63,89,68,3,1,3,1,1,1,1,328,0
TI,6810531219,Juan Castaneda,26042006,28,95,52,94,4,0,1,0,0,0,1,709,1
CE,4644945021,Sofía López,01031906,58,96,82,70,2,1,2,0,0,0,0,650,0
CC,0715808257,David Hernández,27021937,18,82,17,85,2,0,5,0,1,0,1,808,0
CC,6302571201,Miguel López,11121947,78,1,53,3,5,1,5,0,1,0,1,124,0
TI,7661601591,Melissa Castaneda,26092007,1,15,65,55,2,0,6,1,1,1,1,988,1
TI,3998948741,Ana Cartagena,16092004,8,67,100,77,5,0,3,0,1,1,0,19,0
CC,0520124918,Gabriela Martínez,16111986,88,14,53,40,2,1,3,1,1,0,0,291,0
CE,0987373601,David Perez,03072003,57,49,65,62,2,0,1,0,0,1,0,279,0
CC,3289568043,Ana González,08071953,93,35,4,79,3,0,1,0,0,0,0,839,0
TI,7938382274,Melissa López,23041932,93,7,77,4,1,0,2,1,1,0,1,582,0
CC,7075446773,Manuela Hernández,03061935,43,53,23,94,6,1,4,0,1,1,0,530,1
TI,9093222143,Ana Cartagena,18062014,8,78,34,74,2,0,5,1,1,1,1,163,1
CC,6763633551,Gabriela Murillo,13031962,75,34,100,46,6,1,1,1,1,0,0,801,0
CC,2286518056,Melissa Murillo,24081983,74,93,9,60,2,1,1,1,0,1,0,350,0
CE,2727612656,María Cifuentes,04071935,7,17,31,81,5,1,5,0,0,0,0,620,1
TI,4428510290,Carlos Cartagena,21121969,27,98,4,89,3,1,1,1,0,1,0,599,0
CE,3805369018,Luis Rodríguez,15121934,79,82,90,91,2,1,5,0,0,0,0,820,1
CE,7043883888,Ana Castaneda,10011996,43,58,41,22,2,0,5,1,1,1,0,202,0
CC,0316606683,Sofía Martínez,11051968,11,92,61,75,6,1,2,0,1,1,1,566,0
TI,7150648552,Luis Cifuentes,18071953,6,10,70,13,3,0,5,1,0,1,0,695,1
CE,3987470993,Carlos López,27091953,9,47,58,18,6,0,4,0,1,0,1,833,0
CC,6677709214,Marcela Perez,06021969,91,78,43,55,4,0,2,1,0,1,0,665,1
TI,2488065151,Carlos Rodríguez,14041929,33,42,73,9,1,1,6,0,0,1,0,950,1
CE,5897585505,Miguel López,26101932,93,10,89,9,3,0,6,1,0,1,1,22,0
TI,5819966898,María Cartagena,02071995,29,44,41,94,2,1,3,0,0,0,0,996,0
CE,0529769813,Manuela Cartagena,06061939,62,74,7,53,4,0,2,1,1,1,0,522,1
CE,3607774276,Laura Murillo,03061963,42,45,93,67,4,1,5,1,0,1,0,585,1
CC,2738810478,Sofía Hurtado,26091991,45,100,77,89,6,1,6,0,0,1,0,302,1
CE,6853331495,Carlos Perez,04021938,62,48,38,77,4,0,1,1,0,0,0,489,0
TI,9389608483,Ana López,17011931,64,16,8,2,3,1,2,0,1,0,0,715,0
TI,9453651528,Melissa Rodríguez,03031994,91,63,22,69,6,0,5,0,1,1,0,869,1
CC,5696072037,Sofía González,17081981,60,56,100,34,1,0,4,1,1,0,0,313,0
TI,5632609480,Sofía Hernández,06051927,5,91,61,42,1,1,4,0,1,1,1,717,0
CE,8029828814,Juan Rodríguez,15081933,56,71,27,22,3,0,5,1,0,1,0,131,1
CE,0870888358,Gabriela Perez,07101952,25,59,54,70,4,0,6,0,1,0,0,564,0
CC,6510951706,Sofía Castaneda,28051939,49,30,40,17,4,1,1,0,1,1,1,313,1
CE,3260262032,Carlos Castaneda,27101955,63,67,19,65,6,0,2,0,0,0,0,547,0
CC,7177945189,Juan Hurtado,12031968,54,2,60,97,3,1,4,0,1,1,1,611,0
TI,3696853729,Miguel Perez,18081946,87,3,1,60,5,0,6,1,0,0,0,798,0
TI,9877689428,Melissa López,22091983,30,63,96,73,6,1,5,0,1,1,1,652,1
TI,7731712913,Carlos Castaneda,22111926,24,94,88,90,1,1,2,1,0,1,0,436,0
TI,6344935038,Ana Martínez,24042007,86,94,16,94,5,1,4,0,0,1,0,150,0
TI,7701193526,Miguel Hernández,09011926,18,54,79,36,5,1,3,1,1,1,1,970,1
CC,6932914734,Miguel Murillo,07061977,58,67,55,32,6,0,5,0,0,0,0,266,1
TI,2596775856,Marcela Murillo,10031955,26,33,7,44,6,1,6,1,1,0,1,217,1
CC,5932657953,María González,17061933,10,24,79,47,2,1,4,0,0,1,0,560,1
TI,5815361191,Melissa Cartagena,04111955,8,43,1,56,5,0,3,1,1,1,1,41,0
CE,2923841347,Manuela López,08021942,10,29,90,50,1,0,2,1,0,0,1,352,0
TI,6942474727,Laura Martínez,19081998,13,62,3,37,2,0,4,0,1,1,1,193,1
CE,9264379530,Laura Cifuentes,09081997,38,58,28,9,4,0,4,1,0,1,0,83,1
TI,1344909185,Ana Martínez,17101966,86,81,77,83,2,0,4,0,0,0,1,999,0
