tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,6182833527,Manuela González,25081997,75,31,45,25,3,0,1,1,1,0,1,969,0
TI,3820492140,María Perez,08041968,80,16,15,14,2,1,1,0,0,1,0,559,1
TI,0169358603,Gabriela González,27071997,69,18,62,97,5,0,4,1,0,1,1,524,1
CC,1546931298,Sofía Murillo,18121947,35,23,26,40,3,1,3,1,1,1,1,471,0
CC,4168398474,María Cifuentes,16061986,10,24,19,24,2,1,6,0,1,1,1,306,0
TI,2730903795,Gabriela Martínez,03091992,79,71,58,54,2,1,2,1,0,0,0,611,0
TI,7582037837,Sofía Perez,14121982,47,80,41,59,1,0,2,1,1,1,0,674,0
CE,4649874284,Laura López,01031973,87,71,94,57,3,1,6,0,0,1,1,463,1
CC,8419472094,Miguel Cartagena,19021964,84,75,33,49,1,0,6,1,1,1,1,246,0
TI,7453203025,David Perez,25051934,52,39,4,12,6,1,1,0,1,1,1,621,1
CE,1152117518,Manuela Perez,22061942,73,64,28,9,2,1,3,0,0,1,0,509,1
TI,5235216512,Gabriela Cartagena,10121992,27,4,32,19,5,1,2,1,1,1,0,893,1
CC,1214692536,Carlos Rodríguez,25061978,36,76,57,66,5,0,2,0,1,1,1,334,0
CE,1082149262,Marcela Perez,23011981,15,6,20,30,5,1,4,0,0,1,1,89,0
CC,8385852499,Marcela Murillo,28031984,63,27,9,87,4,0,4,1,0,1,0,615,1
TI,2088031508,Melissa Murillo,13011945,90,53,61,65,5,0,6,0,1,1,1,83,0
CC,7392733475,Juan Rodríguez,14052007,28,25,21,71,5,0,1,1,0,0,0,221,0
TI,3310270437,Daniela Rodríguez,14081987,86,14,6,86,3,1,6,0,1,0,1,931,1
CE,0482707626,Miguel García,10091978,86,60,40,81,5,0,4,0,1,1,1,361,1
TI,4573796927,Luis Castaneda,28112006,33,17,40,24,4,1,2,0,1,0,0,16,1
TI,0038035828,Miguel Hernández,02101958,93,81,54,89,5,0,2,1,1,0,0,298,0
CE,0671394537,María Rodríguez,25021957,55,94,99,53,2,0,4,1,0,1,0,824,0
CC,8255015420,Daniela González,15092002,13,59,99,44,1,0,2,0,1,1,1,436,0
TI,2434476962,Luis Hurtado,20121984,99,81,29,67,1,0,4,0,1,1,1,850,0
CC,1771627595,Ana Perez,24031956,50,57,3,38,1,1,1,1,1,1,1,848,1
TI,7512877607,María Castaneda,21101970,14,33,33,25,5,1,4,0,1,0,0,703,1
TI,4095565969,Manuela Hernández,10121970,58,78,48,12,2,1,2,0,0,0,0,994,0
TI,5905270569,Carlos Murillo,09081951,2,87,50,31,4,1,1,0,1,0,0,765,0
TI,7531435062,Juan Cifuentes,25091990,88,20,46,51,1,0,1,0,0,1,0,804,0
CE,1833530050,Marcela Rodríguez,07021938,33,50,93,81,5,0,6,0,0,1,0,813,0
CC,8095320222,Miguel Cifuentes,13022003,39,86,80,52,6,1,3,1,1,0,1,189,0
CE,7516983445,María Hernández,22071962,96,33,71,86,5,1,2,1,0,0,1,689,1
CC,3384857585,Ana López,23091977,99,7,39,87,4,0,5,0,0,0,0,443,1
