tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,4043071553,Daniela Hernández,20042005,17,7,34,27,3,0,3,0,0,0,0,512,0
CC,4076775316,Sofía Martínez,28121964,23,73,98,72,4,1,4,1,0,0,1,309,0
CC,1912354253,Miguel Hurtado,07112006,3,45,67,39,6,0,6,1,0,0,0,10,0
CC,8827962147,María Rodríguez,27121938,50,46,30,98,5,1,6,0,0,0,0,387,0
CE,6092692921,Carlos Martínez,05011972,80,39,18,64,2,1,1,1,0,1,1,773,1
CC,1340253906,Daniela Hurtado,23041964,81,28,98,93,5,0,1,1,0,0,0,929,0
TI,8867286665,Juan Hernández,01121966,47,88,93,36,4,0,5,1,1,0,0,91,0
CE,8168295404,María Hurtado,01032010,99,23,63,69,1,0,6,1,0,0,1,896,0
CC,0580860815,David Cartagena,05031968,27,82,92,35,2,0,2,1,1,0,0,55,0
CE,0385785475,Daniela Rodríguez,21071968,19,89,60,97,6,0,5,1,1,1,0,177,0
CC,1865093434,Marcela Cartagena,20101983,41,18,72,31,1,0,4,1,1,0,1,294,0
TI,3116781768,Juan Murillo,05071975,2,100,98,36,4,0,5,1,0,0,0,677,1
CC,3681333745,Marcela Rodríguez,23101969,29,27,67,71,5,1,3,0,1,1,0,1000,1
TI,9166026935,Carlos Hernández,19031932,73,62,85,21,2,1,2,0,0,0,0,834,1
CC,0568912288,David García,09032009,84,77,10,84,6,0,1,0,1,1,0,234,1
CC,5096387497,Sofía López,20021936,59,60,47,54,4,1,6,1,1,1,0,973,1
TI,2325661299,Laura González,01101932,77,12,81,48,2,0,6,0,0,0,0,773,0
CC,8943522494,Miguel Castaneda,21121941,13,18,64,73,3,0,3,1,0,0,1,445,0
CE,7647284086,Juan Cartagena,28081931,58,13,50,43,1,1,2,0,0,0,1,106,1
CE,8122060341,Manuela Cifuentes,11051969,25,45,14,61,2,1,2,1,0,1,0,639,1
CE,9180601234,Miguel González,02112008,54,81,4,74,5,1,4,0,1,0,0,286,1
CC,4533534220,Marcela Rodríguez,17081970,89,40,94,11,5,1,6,1,1,1,0,423,1
CE,9028009956,Daniela Hurtado,25052004,46,30,69,37,1,0,2,0,0,1,0,868,0
CE,7974856606,Marcela López,16071952,98,70,53,86,5,0,3,0,1,1,0,427,0
CC,6602261742,Juan Cartagena,28031981,77,19,60,94,1,1,6,0,0,0,0,842,1
CC,5807640882,David García,25031974,76,1,67,36,1,0,6,0,0,0,0,205,1
CE,4377128794,David González,11061934,18,74,53,37,5,1,6,0,0,1,1,151,1
TI,6630607154,Marcela Cifuentes,04081943,8,65,19,77,5,1,4,0,1,0,1,276,0
TI,9614566496,Sofía Murillo,17091970,27,35,6,31,3,0,5,1,0,0,1,477,0
CE,6275298316,María Castaneda,08021946,12,11,77,69,5,1,6,1,1,0,0,972,1
CE,1818611537,Juan López,18022003,24,81,65,82,5,0,6,1,0,1,1,744,1
CC,2156390358,Luis Murillo,27041979,39,38,22,85,2,0,5,1,0,0,1,245,0
CE,5794787344,Marcela Rodríguez,08051966,43,77,10,2,5,0,5,1,1,0,0,943,0
CE,8390204230,María García,13101998,32,61,58,72,3,1,4,1,0,1,1,837,0
CC,6664879032,Sofía Murillo,25101988,58,29,84,76,2,0,5,0,1,1,0,55,0
TI,7148902814,Manuela Castaneda,22022003,43,86,16,46,2,0,2,1,1,1,0,704,1
TI,0988244475,Melissa Rodríguez,07082003,23,25,48,47,5,1,3,1,1,1,0,698,0
TI,4768408569,Carlos González,14091999,51,19,81,10,6,0,6,1,1,1,0,191,1
CC,7256427454,Sofía García,10091954,48,38,31,53,5,0,5,1,0,0,0,667,0
CE,0290457089,Luis Rodríguez,17081976,11,34,66,79,4,0,1,0,0,0,1,801,0
CC,1285991437,Marcela López,23041986,39,20,39,17,2,1,3,1,0,0,1,728,1
CC,9133525618,Manuela Hernández,12041966,86,59,6,68,4,0,1,0,1,1,1,806,0
TI,8554441176,Luis González,03071957,78,63,87,99,3,1,5,1,0,1,1,798,0
CC,0146707506,Gabriela González,27091971,71,42,58,43,3,1,2,0,1,0,1,545,0
CC,6212812877,Miguel Cartagena,12011966,10,88,97,92,1,1,6,0,0,1,1,111,1
CE,6087924645,Marcela González,17121954,2,22,54,14,5,1,1,0,1,0,0,305,1
CC,9278229318,David Hernández,14061953,47,96,76,92,2,1,6,0,0,1,0,199,0
CC,8489544020,María López,26071973,35,37,55,51,3,0,5,0,0,0,0,709,0
TI,9109920766,Daniela González,22112005,33,44,15,14,1,0,5,1,1,1,1,602,1
CC,9313927760,Marcela Perez,02111938,6,17,99,84,3,1,6,1,1,1,0,73,1
TI,4964586804,Laura Murillo,20121929,64,6,36,74,1,0,6,0,1,0,1,435,0
TI,5446636542,Marcela Cartagena,08011975,22,40,28,34,1,0,5,1,1,0,0,981,0
CE,4283074704,Carlos Castaneda,18011956,94,15,14,23,4,0,5,1,1,1,1,165,1
CE,4856188301,Miguel Hernández,03111995,13,27,17,84,5,1,4,1,0,1,0,196,1
CC,5832981285,Miguel Cartagena,10101958,83,89,32,25,5,1,4,1,1,1,1,631,1
CE,0297270805,Miguel Cifuentes,28081981,39,31,50,38,2,1,6,0,1,1,0,730,1
TI,8272389030,Gabriela García,03121982,53,55,89,74,1,1,2,0,0,0,0,13,0
TI,9284433330,Marcela López,25112012,76,64,8,81,3,0,6,1,0,1,1,889,1
TI,7828353156,David Hernández,01022008,51,59,100,59,4,1,5,0,0,0,1,101,0
CE,4768430501,Marcela Castaneda,28111956,63,17,47,39,6,0,4,1,0,1,1,624,0
CC,4465059574,Gabriela Hernández,21011956,76,40,83,7,4,0,4,0,0,1,0,562,0
TI,2367177143,Marcela Cartagena,15051931,12,85,29,34,1,1,6,0,0,1,1,109,0
CE,6715827388,Ana Hernández,13081958,82,88,74,63,4,1,4,1,1,0,1,192,0
TI,9089144220,Gabriela Perez,12051961,8,28,97,23,4,0,1,0,1,1,1,602,0
CE,8571382593,Ana Hurtado,12121938,89,51,12,43,4,0,2,1,0,1,1,210,0
CE,4677508998,David Castaneda,07121996,38,48,53,67,1,0,6,1,1,1,0,715,0
CC,9875073772,Sofía Cartagena,25041958,47,47,68,2,6,0,6,1,1,0,1,22,0
CE,9658387310,Miguel González,15051970,5,77,63,32,6,1,1,0,0,0,1,61,1
CE,8196149978,Melissa Murillo,20091966,37,35,39,67,4,1,1,0,1,0,0,259,0
CE,7397241875,Miguel Murillo,23111941,19,4,81,10,5,1,6,1,0,0,0,289,1
TI,9318001852,Laura Martínez,02081930,69,2,12,7,1,1,6,1,0,1,1,273,1
CE,3033457212,Carlos Hernández,21011990,22,94,63,62,5,0,3,0,1,0,0,595,0
CC,3415504387,Gabriela Murillo,01091945,28,95,26,65,3,0,1,0,1,0,0,981,1
TI,8737512456,Carlos Rodríguez,27071966,11,16,21,36,2,1,3,0,0,1,1,318,1
CC,2961418333,Juan Murillo,13041944,61,42,94,93,1,0,4,1,0,0,1,242,0
CE,5883278594,Luis González,09071977,76,85,88,64,6,1,1,0,0,0,1,17,1
TI,5815618763,Miguel Cartagena,26101994,35,35,77,8,3,1,2,1,0,0,1,82,1
