tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,7144975778,Miguel Martínez,15011926,45,4,43,62,1,1,5,1,1,0,0,304,1
CE,5324153458,Gabriela Castaneda,06071995,25,87,24,20,3,1,5,0,1,0,1,198,1
CC,5587291221,Sofía López,01021980,48,90,45,25,6,1,1,1,1,0,0,186,1
CE,0298213848,Marcela González,19021972,76,63,79,10,6,1,4,1,0,0,0,629,1
TI,8850342439,Daniela Martínez,23081981,10,91,69,53,2,1,6,1,1,0,0,555,0
CC,7515834557,Laura Rodríguez,06101951,91,46,44,76,5,1,5,1,1,1,1,64,0
CE,3962467060,Daniela Castaneda,26011964,21,88,83,34,5,0,1,1,1,1,0,160,1
CE,1308962505,Marcela Rodríguez,04121927,64,85,2,27,1,0,2,0,0,0,0,419,1
CE,5078255526,Miguel Murillo,17061955,62,95,79,46,4,0,1,1,1,1,1,544,1
CC,4338902910,Melissa Murillo,17101990,78,21,12,75,5,1,4,0,0,1,1,899,1
CC,8274377344,Manuela Perez,18101994,39,15,95,59,2,0,4,0,1,1,1,158,0
CC,9242772576,Juan García,02121927,34,25,52,1,1,0,5,0,0,1,1,813,0
