tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,2258426404,Ana Castaneda,01041927,59,34,76,91,4,0,6,0,1,0,0,528,1
CC,2801139596,Melissa Martínez,16111925,57,46,97,85,1,1,1,0,1,0,1,971,0
CE,7450182783,Miguel López,21042000,8,67,30,1,3,0,6,0,1,0,0,88,1
CC,7538159895,Sofía Cifuentes,21031947,3,97,53,53,1,1,1,1,0,0,0,536,1
TI,8702565960,Carlos Perez,09101966,88,61,73,30,4,1,3,1,1,0,1,911,1
CE,8319677049,Marcela Perez,18121994,24,25,44,95,2,1,2,1,1,0,1,827,1
CE,8745824759,Juan Perez,17092003,58,9,21,99,6,0,6,1,1,1,1,354,0
CE,9900062501,Laura Hernández,05021936,77,49,68,51,1,1,4,1,1,1,1,585,0
CC,8948082161,Miguel Martínez,16011949,52,48,24,19,4,0,1,0,1,0,0,130,0
CE,8441035672,Juan Cifuentes,21041998,17,7,58,75,4,0,6,0,1,0,0,276,1
CC,0991108558,Melissa Castaneda,04042002,87,56,79,83,5,1,4,1,1,1,0,380,1
CC,1704174731,David Martínez,18051964,25,56,81,85,3,0,5,1,0,1,1,283,1
CE,2027064769,Laura Rodríguez,10071961,7,68,26,48,6,1,1,0,0,1,1,187,1
CC,4825546262,Juan Perez,12101972,1,28,96,17,1,1,2,1,1,0,1,423,0
CE,9903207986,Melissa Perez,17051981,13,9,94,53,5,1,4,1,0,1,1,863,1
CC,0748757658,Daniela Cifuentes,12121931,94,12,98,80,1,0,2,0,1,0,0,293,1
CC,9034888084,Ana Murillo,23071942,95,63,49,53,6,0,4,1,1,0,1,163,0
CE,0715544247,Gabriela Hurtado,20011930,100,94,78,19,2,1,6,1,0,1,1,146,1
CE,8615608152,Miguel Cifuentes,21101984,8,48,13,56,1,1,4,0,0,0,0,22,0
TI,6224180718,Sofía Cifuentes,17082008,48,7,43,82,3,1,3,0,1,0,1,812,1
CE,2131868219,Juan Cartagena,22061974,8,89,10,84,3,1,2,1,1,0,0,145,1
CE,5531143752,Manuela Martínez,21061972,9,13,30,81,5,1,2,0,1,0,1,824,1
CE,7128946238,Laura Perez,25091924,9,31,27,71,1,1,1,1,0,1,0,663,1
CC,5591262935,Ana Cifuentes,14041925,38,21,49,47,6,1,1,1,1,1,0,180,0
CC,1466586983,Gabriela Martínez,26121984,7,68,55,10,1,1,5,1,0,0,1,189,1
CC,2410999175,Manuela Martínez,07101939,90,79,22,84,4,1,3,0,0,1,1,57,0
TI,8640651625,Laura Hernández,17042002,93,3,9,57,3,1,1,0,1,1,1,3,0
CE,3434054795,Juan Martínez,03031972,4,5,81,33,3,0,5,0,1,1,1,927,1
CE,0420782933,Laura Castaneda,15041986,23,52,88,59,2,0,2,1,1,1,1,348,1
CE,0875893661,Juan García,18011929,64,73,96,45,1,0,4,1,1,0,1,928,0
CC,1897613213,Ana López,22081995,95,31,56,49,6,0,3,1,0,1,0,631,1
CC,4998995682,Marcela González,09101938,65,80,50,30,5,0,6,0,0,0,1,915,0
TI,9471239534,Juan Perez,12041975,65,13,90,89,4,1,1,1,1,0,1,24,0
TI,5001579462,Sofía González,03112000,95,42,44,49,3,1,2,1,1,1,1,36,1
TI,2401034777,Carlos Hernández,19021959,72,98,36,28,2,0,6,1,1,0,0,703,0
CE,1130211299,Miguel Perez,03021939,88,32,43,50,2,0,5,1,0,1,1,551,0
TI,2668461826,Sofía Rodríguez,28091985,52,43,57,34,1,1,5,1,1,0,1,91,0
TI,5982536198,Daniela Martínez,27021935,58,93,53,81,4,0,3,0,1,0,0,111,1
CE,5138914419,Gabriela Rodríguez,25011937,32,68,34,72,1,0,5,0,0,0,1,39,1
TI,6573893492,Gabriela Perez,21061946,90,67,14,99,5,1,2,1,0,1,0,164,1
TI,6732600181,Gabriela Cartagena,21072006,37,34,18,1,3,1,1,1,0,1,0,320,1
TI,6186782987,Sofía Hurtado,22011967,59,77,96,98,5,0,3,1,0,1,0,188,1
CC,4827665718,Marcela López,25051946,10,25,52,65,6,1,2,0,1,1,0,509,0
CE,6811855560,Ana Hurtado,08031959,24,19,58,46,1,0,5,1,1,0,1,458,1
CC,6770937854,Sofía Castaneda,22071987,69,99,91,79,4,0,3,1,1,1,1,870,0
CE,2545601918,Sofía Cifuentes,01082002,26,73,19,31,6,0,1,1,1,0,1,805,0
CC,8117131448,Daniela Hernández,27051924,7,70,23,26,1,0,3,0,0,0,0,174,0
CC,4129661434,Daniela Hurtado,06011927,6,82,39,60,2,0,2,1,1,0,0,17,1
CC,9738739086,Sofía Martínez,05021951,92,42,52,80,1,0,2,1,1,0,0,154,0
TI,5547716434,Miguel González,20052006,56,87,6,60,3,0,5,1,0,0,0,938,1
CE,0669451910,Manuela Hernández,12031928,52,77,82,18,5,1,3,0,0,1,1,403,1
TI,0166596211,María Perez,23021941,52,63,79,10,4,1,4,0,1,0,0,143,0
TI,9432589427,Luis Cifuentes,13101953,11,77,24,72,3,1,6,1,1,0,0,160,1
CC,7732826126,Sofía Rodríguez,19031924,67,83,61,100,6,0,3,1,0,1,1,900,1
CC,0206440284,Sofía Perez,08082000,49,48,2,14,4,0,3,1,0,0,1,425,1
CC,1467962257,Daniela García,15051972,49,20,28,22,6,1,6,1,1,0,1,632,0
CC,0127227055,María Castaneda,03031982,34,9,21,92,2,0,4,1,0,0,0,847,1
CE,8851387679,Marcela Rodríguez,12021951,5,92,73,40,2,0,2,1,0,1,0,241,1
CC,3324047342,Luis Hernández,15031978,90,22,96,64,3,0,3,0,0,0,0,482,1
CE,0937232043,Gabriela Rodríguez,16021939,19,59,82,38,5,1,6,1,0,0,1,280,0
CE,8145609540,Daniela Cartagena,10111963,63,45,46,99,1,1,1,0,1,0,1,406,0
CC,5390890634,Melissa Perez,26041977,62,31,12,90,3,0,2,1,0,0,0,681,0
CC,7646622212,Juan López,07081961,9,46,82,29,5,1,6,0,1,0,1,867,0
CC,2806276783,Manuela Perez,27091919,45,64,32,25,1,0,2,0,1,1,0,477,1
TI,2921216456,Miguel López,02071973,15,93,26,57,4,1,6,0,1,0,0,462,0
CC,9180427175,Melissa Hurtado,06071953,86,16,49,76,3,0,4,0,1,0,0,174,1
TI,9494395403,Gabriela López,24032007,30,41,22,27,6,0,2,0,1,0,1,171,1
TI,6176140207,Sofía García,26051977,48,89,68,49,6,0,3,1,1,1,0,594,1
CE,0036032434,Daniela González,06021972,87,53,19,80,3,1,4,0,1,1,1,14,0
CE,4099268236,Gabriela Hurtado,22081961,85,90,2,25,5,1,5,1,0,0,1,802,0
CE,0632600516,Marcela Castaneda,08041981,3,91,88,57,4,1,1,0,0,1,0,766,1
CC,7787667087,Luis Cifuentes,16021982,9,46,75,63,6,1,2,0,0,1,1,949,0
CC,9081833617,María López,23091958,16,31,33,9,4,1,2,0,0,1,1,238,1
