tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,4474669139,María Hurtado,09081924,22,73,4,39,3,0,1,1,0,1,1,666,1
CE,7438714406,Daniela Hernández,07022023,71,20,19,8,5,1,4,0,1,0,1,35,0
CC,3175621648,María Martínez,04031969,42,16,25,31,1,0,1,1,0,0,1,715,0
CC,1326251798,María González,05051947,10,64,50,10,3,0,3,0,1,0,1,356,0
CE,3350441585,Luis López,15111952,85,26,19,92,4,0,5,1,0,0,1,474,0
TI,4495629913,Melissa Hurtado,26011950,79,31,94,35,4,0,2,0,0,0,0,29,0
CC,4195612430,Daniela Perez,12111931,70,66,29,65,3,1,3,0,1,1,1,395,0
CC,2727477664,Melissa Martínez,20112007,48,90,97,77,4,1,3,0,1,1,0,326,0
CC,5902524415,David Rodríguez,12021958,58,34,19,97,5,0,2,1,1,1,0,662,0
CE,5755987591,Marcela García,19021957,23,41,92,63,3,1,6,0,0,1,0,687,1
CE,3085627371,Juan Castaneda,19091937,8,14,4,52,5,1,5,0,1,0,0,352,0
