tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,3374544628,Laura Hurtado,02071985,97,12,83,14,2,1,5,1,1,1,0,962,0
CE,5728560693,Ana Martínez,28041947,88,33,38,1,5,0,6,1,0,1,1,668,1
TI,3392635286,Ana Hernández,08101955,76,89,69,82,2,1,5,0,1,1,0,994,1
TI,5285117440,Melissa Murillo,28071996,71,25,31,79,6,0,1,1,0,1,0,615,1
CC,0814655250,Manuela Castaneda,23121988,37,9,80,90,2,1,3,1,1,0,1,12,1
TI,8666127823,María Hernández,08121935,43,45,22,51,1,1,4,1,0,1,0,320,0
CC,8065322682,Daniela Hurtado,16111902,39,89,21,37,6,0,2,0,0,1,0,321,1
TI,2226732846,Manuela Hernández,16061979,88,55,97,91,2,0,1,1,1,1,0,28,1
CC,8233905242,Manuela Castaneda,03011959,44,36,71,95,1,1,1,1,0,0,1,834,0
CC,0803447439,Carlos Murillo,07081967,88,89,89,5,6,1,1,0,0,0,1,455,1
CC,5740703683,Luis Rodríguez,04101947,9,44,93,20,2,0,1,0,0,1,1,123,0
TI,4796197728,Carlos Perez,11051967,8,10,18,89,3,0,6,1,1,0,1,561,1
CC,1800485607,Melissa García,05011928,61,2,32,6,6,0,2,1,0,1,0,225,0
CE,3091821566,Marcela García,11091978,48,41,31,78,2,0,5,1,1,0,0,835,0
TI,0267251670,David Hernández,01041966,58,83,22,4,3,0,5,0,0,0,0,148,0
TI,5502525058,Carlos Hernández,24031935,84,50,14,55,4,0,6,1,1,1,0,134,0
CE,4922067940,Juan González,07011969,7,78,1,51,6,1,1,1,1,0,0,405,0
CE,5782076605,Manuela López,05071972,46,87,26,78,5,1,3,0,0,0,1,797,0
TI,3853435567,Miguel González,27081979,37,60,86,24,5,1,1,1,1,0,1,96,0
CE,6249715641,Ana Cartagena,23081964,92,94,10,74,5,1,5,1,0,0,1,275,1
CC,0588307262,Miguel Rodríguez,19061938,21,40,68,18,4,1,6,1,0,1,0,935,0
TI,2704918946,Sofía Murillo,17112008,43,92,2,66,1,0,4,1,1,1,0,211,1
CC,8706066739,Laura Murillo,28021960,10,69,95,15,5,0,4,0,1,0,0,929,1
CC,6704903856,Melissa González,25021965,19,52,46,46,6,0,6,1,1,0,0,917,1
CC,6397436935,Luis Castaneda,12041942,19,44,63,30,1,1,6,0,1,1,0,721,1
CC,7100908921,María González,01061983,32,43,22,58,4,0,5,1,0,0,1,860,0
TI,8490889724,Ana Rodríguez,15051908,29,2,34,25,5,0,5,1,1,1,0,955,0
TI,5356407805,Melissa Murillo,09051994,73,33,97,70,5,1,5,1,0,1,0,558,0
CE,1991961767,Daniela Hurtado,03031964,5,44,54,66,4,0,6,1,1,0,1,505,1
TI,5559151257,Juan García,22111933,11,91,69,7,4,1,5,1,1,0,0,193,1
CC,7438411473,Miguel González,13072005,47,43,67,38,3,0,3,0,1,1,1,202,1
CC,6400634065,Laura Rodríguez,06082006,23,17,76,74,1,1,5,1,0,1,1,872,0
CC,9632900698,Miguel Martínez,24091975,84,57,96,69,4,1,1,1,0,0,0,715,0
CE,5918959496,Miguel Hernández,21101986,71,84,35,47,6,0,3,0,1,0,1,385,1
CE,9662814265,Carlos Castaneda,28111927,2,12,36,34,5,1,2,0,1,1,0,250,0
TI,8556224006,Miguel González,15061993,45,100,91,42,6,1,2,0,1,0,0,598,1
TI,1137283476,María Cifuentes,05061903,31,80,67,87,2,0,1,1,1,0,1,736,0
TI,9953351550,Sofía Martínez,25061956,26,22,44,63,2,0,5,0,0,0,1,385,0
CC,4988434122,Juan González,19101939,11,41,19,15,1,1,4,1,0,0,1,741,1
TI,5780774404,Luis Hurtado,08121966,99,11,48,91,1,0,6,0,1,1,0,167,0
TI,1520178582,Laura López,09082007,3,50,22,66,5,1,5,0,1,1,1,652,1
CE,8843948374,Sofía Hernández,05042007,63,38,80,44,3,0,2,0,1,1,1,503,0
TI,6730121778,David Hernández,23121970,11,39,99,45,4,1,3,1,1,1,0,308,0
CC,4457439832,María García,18051978,95,42,30,77,3,0,6,1,1,0,0,305,0
CE,1193780906,Miguel Murillo,27021986,15,24,76,24,5,1,3,0,1,0,1,773,0
CE,9550172085,María Murillo,27111993,46,23,26,22,2,1,6,1,0,0,1,218,0
CC,6742312886,Melissa Cifuentes,12032012,36,72,3,48,5,1,6,1,1,0,0,924,0
CC,3519393172,Sofía García,24031967,24,35,10,77,4,0,5,1,1,0,1,30,1
CE,3875877525,Laura Rodríguez,18122001,5,45,92,74,1,1,3,1,0,1,0,7,1
TI,3813996980,Daniela Rodríguez,21031988,95,53,38,73,6,0,2,1,0,1,0,335,0
TI,4346682858,Daniela Rodríguez,05031957,90,100,98,100,6,1,3,1,1,0,0,904,0
CC,5032356022,Manuela Castaneda,25041976,48,12,57,38,5,0,5,1,1,0,1,549,0
CC,7620089739,Daniela Rodríguez,21041966,14,54,72,35,4,0,2,1,0,1,1,460,1
CE,9751855191,Miguel Perez,20021988,1,16,38,46,4,0,5,0,1,0,1,707,1
CC,5086510601,Daniela Murillo,06011986,26,20,48,42,6,0,6,1,0,1,0,718,1
CE,4388167374,Ana Hurtado,09061925,32,45,45,75,3,1,2,0,1,0,0,272,1
