tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,5354597681,David Rodríguez,06081961,90,53,5,36,3,1,4,0,0,0,1,589,1
CE,1901142812,Gabriela Cifuentes,01061992,86,39,81,59,5,1,1,0,0,0,1,199,1
CE,3700948696,María Hurtado,16031951,68,69,29,82,6,0,2,0,1,0,0,898,1
CC,5432180061,Melissa Hurtado,04102002,14,3,29,50,6,1,6,1,0,0,1,586,1
CC,6205442377,Laura González,03031906,45,23,92,96,3,1,4,0,1,0,0,150,1
CE,3381502030,Laura González,03061925,80,4,44,60,2,1,1,1,1,0,1,250,0
TI,1987267113,Marcela Perez,05121962,53,45,14,49,3,0,4,0,1,0,0,508,0
TI,0368607823,Gabriela Rodríguez,19091982,83,48,30,41,3,1,2,1,0,0,1,103,0
CC,3223250040,David Martínez,10121976,32,30,77,96,2,0,3,1,1,0,1,17,1
TI,5205829102,Daniela Cartagena,12011927,90,1,74,71,3,0,1,1,1,0,0,26,0
TI,0641775736,Melissa Castaneda,18071992,1,85,59,48,5,1,1,1,1,0,1,823,1
CC,9221762045,Sofía García,21061934,65,73,2,84,2,0,4,1,0,0,0,534,0
CC,1234921445,David Hurtado,20071943,77,6,38,27,6,1,6,0,1,0,1,684,0
TI,3960479137,Laura Castaneda,15062000,88,23,73,59,1,0,3,0,0,1,1,226,1
CC,8907994391,Luis Hernández,05041901,82,69,77,90,5,0,5,0,0,1,0,170,1
TI,3010135142,María Perez,22041945,47,28,75,17,1,1,4,0,0,1,1,168,1
CC,3005573328,Daniela Perez,15071991,81,92,81,72,6,1,1,1,1,1,0,124,0
CE,5983464825,Manuela Martínez,06121980,1,13,18,72,6,0,6,1,0,1,1,606,1
CC,3632865992,María López,21031951,23,55,9,65,6,1,6,0,0,0,1,495,0
CE,7614026243,Laura Castaneda,15021985,82,12,29,81,5,0,3,0,0,0,1,44,0
TI,4787651300,Juan Hernández,15062006,58,41,39,95,5,1,6,1,0,1,0,187,1
CE,9624178229,Luis Perez,10062004,11,75,88,61,6,1,5,0,1,1,0,954,0
CC,0692647846,Juan Rodríguez,04051975,21,34,63,31,5,0,4,0,1,1,1,451,1
CE,5717511941,Gabriela Cifuentes,03042001,74,34,34,27,2,1,2,1,1,0,1,726,1
CC,5578986659,Manuela Hernández,17092017,11,50,74,82,5,0,1,1,1,0,1,146,0
CC,1304341015,Marcela Perez,09061983,36,23,34,86,3,0,4,1,1,1,0,66,0
CE,2970386077,Juan López,03061928,14,75,70,32,5,0,5,1,0,0,0,552,0
TI,5705378103,David Hurtado,05031937,27,79,39,35,1,0,2,0,1,1,1,855,0
TI,4668160587,Manuela Martínez,21051943,25,37,92,97,3,0,1,0,1,0,1,333,0
TI,6180800299,Miguel González,21041952,1,55,11,27,3,1,6,0,1,0,0,61,1
CC,7585198511,Juan González,13021924,21,68,87,11,4,1,2,0,1,0,0,227,0
CC,2676749180,Juan Hernández,22022002,86,48,53,92,1,0,6,0,0,0,0,866,0
CC,8361475198,Sofía Martínez,13101961,92,98,17,91,5,0,2,1,0,1,0,275,0
TI,7966285823,David Castaneda,21071968,90,12,25,89,5,1,1,1,0,1,1,983,1
CC,2047104683,Ana Hernández,07041977,51,56,100,28,6,1,1,1,1,0,1,32,0
CC,5389511656,María Hurtado,10111989,43,78,55,22,3,0,2,1,1,0,1,991,0
CC,7286267841,Juan Murillo,01122002,60,85,63,76,3,0,5,1,0,1,1,361,1
CE,8370343299,Manuela Castaneda,03021965,73,50,43,97,6,1,4,1,1,0,1,450,1
CC,2707355362,Ana López,18051991,61,68,24,61,4,1,6,0,1,0,1,522,0
CC,3342810803,Laura García,03011966,71,66,91,9,2,1,3,0,1,1,1,830,0
CE,7275574711,Daniela Murillo,02091955,98,20,85,24,3,0,4,0,0,1,0,588,1
TI,3145361691,Daniela Martínez,02091943,1,1,44,46,4,0,3,1,0,0,1,760,1
TI,1522817768,María Murillo,16052005,90,68,17,30,5,0,5,0,1,0,0,433,1
CC,4186473833,Luis López,22121943,83,18,93,91,6,0,6,0,0,1,1,913,1
TI,3794395327,María Hernández,26021910,91,34,41,78,1,0,3,1,0,1,1,43,1
CC,5186074222,Melissa Cartagena,10081967,90,55,2,17,3,0,4,1,1,0,0,1000,1
CE,2819373741,Luis García,04101938,9,62,54,12,5,0,2,0,1,0,0,371,1
TI,7529798299,Manuela García,03111990,28,12,15,89,2,0,6,1,1,1,0,846,1
TI,3956113371,María Martínez,18101931,72,50,95,87,5,0,1,0,1,1,0,598,0
TI,7516265871,Juan Hernández,09051970,89,56,68,20,6,1,5,1,0,1,1,435,0
CE,2112819788,Laura Cartagena,28021940,92,81,69,90,1,1,6,0,1,0,0,292,0
CE,0573188860,Luis Castaneda,17112006,59,72,62,94,6,0,4,1,1,1,1,784,0
CE,6239122879,María González,15081957,67,94,72,66,1,1,3,1,1,1,0,177,1
TI,2346204420,Ana Hernández,07102009,69,55,83,47,2,0,5,0,0,1,1,410,1
CE,4597824127,David Murillo,25111908,69,71,12,70,1,0,4,0,0,1,0,169,1
TI,8174724055,Marcela Perez,23011976,97,2,26,44,4,0,2,1,1,0,0,129,0
CC,8699438496,Laura Murillo,15111961,51,67,28,80,5,1,5,0,1,1,0,2,0
CC,9493621319,Luis Castaneda,27012005,78,59,99,28,6,1,4,1,1,0,1,797,0
CE,8750212290,María González,23061980,67,51,21,86,2,1,1,1,0,0,0,303,1
CC,8810783059,David Castaneda,18111934,4,97,94,69,1,1,6,1,1,1,0,703,1
TI,9302716565,Miguel Cifuentes,24051999,83,6,17,29,3,0,4,1,0,0,0,217,0
CC,7964338474,Carlos Perez,22081996,99,7,86,78,2,1,1,1,1,1,1,899,1
CC,9724198219,Carlos García,12041962,47,25,32,47,1,1,3,1,1,1,1,698,1
TI,1478024148,Miguel González,27081945,49,71,47,10,2,0,1,0,1,0,0,976,0
