tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,3494400781,Carlos Cifuentes,26071929,85,89,41,54,6,1,6,0,1,1,1,884,1
CE,7043696487,Sofía Hernández,13032020,60,67,6,13,4,0,3,1,0,1,0,510,0
TI,6199354814,María Perez,13071991,65,21,75,72,6,0,3,1,0,1,1,471,0
CE,4965895843,Juan Castaneda,26091949,70,81,67,42,6,1,5,0,0,0,0,571,0
CE,5392876314,Miguel González,08022000,3,63,34,66,2,0,6,1,0,1,1,746,0
TI,6337475568,Sofía García,16041940,27,4,70,87,4,1,5,1,1,1,0,80,1
TI,8746055841,Melissa Martínez,03041931,19,11,16,95,6,0,6,1,1,1,1,769,0
TI,1401555219,Marcela Martínez,15031965,44,96,58,39,3,1,5,1,1,0,1,744,1
CE,6036068261,Marcela Castaneda,01122002,56,87,24,16,4,1,1,0,1,0,1,395,0
TI,7112353493,Melissa Cifuentes,17011961,39,28,40,43,2,1,5,0,0,1,0,274,0
CE,8182708671,Carlos González,12011946,38,34,16,6,2,1,3,0,0,0,0,195,0
TI,8699326026,Manuela Hernández,27102019,62,77,49,91,3,1,3,1,0,1,0,489,1
CC,8002265182,María Hurtado,14122009,56,78,63,60,5,1,3,0,1,1,1,458,0
CC,7359253058,Melissa Rodríguez,19121966,58,46,82,22,5,1,4,0,0,0,0,821,1
CC,8964987447,Gabriela Murillo,14011935,54,74,81,31,5,1,6,1,0,1,0,757,0
CE,2293394724,Gabriela Martínez,28021969,3,48,41,92,2,1,2,1,1,1,1,893,1
CE,4064078466,Luis Cifuentes,06071983,57,46,95,68,6,0,6,0,0,1,1,757,0
CC,9534234735,Miguel González,13071974,96,21,7,25,5,0,3,1,0,0,1,55,1
TI,1964608651,Sofía García,19101987,44,78,81,50,2,0,1,0,1,1,1,990,1
CE,2089814408,Laura González,22081927,71,19,50,72,2,1,5,1,0,1,0,679,1
TI,3411286693,Juan Rodríguez,24031955,11,36,67,29,5,0,1,1,0,1,0,494,0
