tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,8708426719,Gabriela Murillo,01071968,56,81,30,44,6,0,3,0,1,1,0,948,0
CC,0948844812,Luis López,13071989,10,15,74,45,4,1,3,1,0,0,0,334,1
CE,4502963187,Juan Cartagena,22071990,71,93,45,39,4,1,1,0,0,1,1,385,1
TI,3162108606,Laura Hurtado,23101934,47,33,99,32,3,0,6,0,1,1,0,520,1
TI,7708171181,Manuela Cartagena,12111999,98,58,8,50,1,0,4,0,1,1,1,779,0
CC,4626063368,Miguel Perez,08081932,38,37,53,23,4,0,2,0,0,0,0,310,1
CC,9077330545,Miguel Hernández,26011933,2,49,95,18,5,1,5,1,1,0,0,665,1
CE,2614531275,David Cartagena,03031964,5,22,4,23,5,1,5,1,1,0,0,175,1
CE,3881302001,Sofía Martínez,17031930,24,45,69,91,4,1,3,1,0,1,0,131,0
CE,9009837497,Carlos Murillo,11051949,55,47,52,47,1,0,3,0,1,0,1,172,0
CE,6888682130,Daniela Martínez,01101931,30,1,26,81,1,0,5,1,1,0,0,722,1
TI,0081183798,Manuela Cartagena,27051976,70,43,18,27,6,0,4,1,1,0,1,267,1
CC,6220525229,Gabriela García,12071992,92,4,21,13,4,1,5,1,1,0,0,20,1
CC,5761906938,Ana Cifuentes,22121957,79,80,12,26,1,1,6,1,0,0,0,209,0
TI,0697371843,Ana González,16112002,28,40,49,95,4,1,2,1,1,0,1,64,1
TI,3466086629,María Martínez,03101998,7,66,58,59,1,1,1,0,1,1,0,885,0
CE,6207847989,Carlos Murillo,16081956,24,97,92,75,5,1,6,1,1,1,1,852,1
CE,6674915446,Melissa Castaneda,22121931,6,88,67,54,1,0,4,1,1,0,1,18,0
CC,3785415794,Miguel López,05031956,21,95,2,87,4,1,5,0,0,0,0,78,1
