tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,6607624788,Carlos Hurtado,28091995,79,83,66,33,6,1,5,1,0,1,0,180,0
CC,4929709116,Miguel Hurtado,25101963,97,90,46,33,5,1,3,1,1,0,1,973,0
CC,5957131351,Miguel Cartagena,17102008,63,28,64,64,6,1,3,1,0,1,0,975,0
CE,7641955687,Miguel García,21051997,75,80,40,98,4,0,6,0,0,1,0,199,1
CE,0436168974,Miguel González,18111947,77,59,66,88,5,0,5,1,0,1,0,789,1
TI,7329105519,Miguel García,01121941,26,84,41,77,5,1,6,1,0,0,1,916,1
CC,2588106730,María Cifuentes,04051947,44,81,34,55,3,0,1,1,1,0,0,501,0
CC,3599575307,Manuela Perez,08041948,98,53,22,16,2,1,6,1,0,1,0,970,0
CE,8818636127,Ana Murillo,20051975,57,48,30,68,6,1,3,0,0,1,0,645,0
TI,9750029536,David González,22011976,82,12,97,81,2,0,5,1,1,0,0,867,0
CE,2496608980,Daniela López,13021946,30,31,84,29,2,0,1,1,1,0,0,449,1
CC,9825258754,David Hernández,06101961,13,26,30,57,3,0,4,0,1,0,0,726,0
CE,3467174636,Juan Perez,04091990,61,99,34,76,2,1,5,1,1,0,1,378,0
CC,3312256100,Miguel Cifuentes,12021965,51,39,65,47,6,0,4,1,0,0,0,544,1
CC,4604282597,Juan Rodríguez,22091940,79,35,28,24,6,1,5,1,0,0,0,238,1
CC,6500772197,Gabriela Cartagena,13011990,54,33,64,45,4,1,3,1,1,1,0,564,0
CE,4673302909,Carlos Hernández,03111932,26,84,18,91,2,1,5,0,1,0,0,81,0
TI,6689717116,Juan Cifuentes,01031947,98,73,9,86,3,0,3,1,1,0,1,368,1
CE,9902822353,Melissa Rodríguez,08011990,53,25,27,70,6,0,5,1,1,0,1,754,1
CC,9491367652,Carlos Murillo,22061943,45,95,46,49,1,0,5,0,1,1,0,633,0
CE,2606472582,Melissa Cartagena,17011941,85,24,50,5,2,1,4,1,1,1,0,567,0
TI,9803074360,David Murillo,27091914,88,32,69,19,3,0,5,1,1,0,0,227,1
CC,6706937936,Sofía Murillo,24061977,48,88,78,73,2,0,5,1,1,0,0,24,0
CC,1355921208,Luis Castaneda,25101969,74,13,32,80,5,1,6,1,0,1,0,135,0
CC,0780383360,Manuela López,26011983,13,25,73,7,4,1,3,1,0,0,1,247,0
CC,5240838736,Manuela López,17101943,16,70,14,19,4,0,6,0,0,0,0,400,0
TI,2478317240,David Castaneda,23021936,74,39,41,35,1,1,3,1,1,0,1,80,0
TI,1705312977,Melissa Hernández,17041952,56,65,26,27,3,1,5,0,1,0,0,376,0
CE,0392252518,Gabriela Cartagena,14071996,65,52,82,72,1,1,6,1,1,1,0,405,0
CE,7263044438,Daniela Hernández,27081991,21,21,60,34,4,1,5,1,0,1,1,127,0
CE,3965064938,Sofía Castaneda,13081986,35,49,10,92,1,1,5,1,1,0,1,214,0
TI,5779657278,Marcela Cartagena,06091906,6,24,65,77,5,0,6,1,1,1,0,443,0
CC,3932824167,Laura García,26081982,26,94,34,76,3,0,1,0,0,1,0,45,1
CE,7191627019,Gabriela Castaneda,20091937,67,44,63,77,3,1,6,0,1,1,0,188,1
TI,8527525016,Gabriela Hernández,10091972,56,28,66,62,1,1,6,1,1,1,0,892,0
CC,6644954894,David Cifuentes,24041985,20,7,3,59,2,1,3,0,0,0,1,478,1
CE,0575689982,Miguel García,05062002,12,4,21,87,5,1,1,0,0,1,0,865,0
CC,5996919220,Luis García,23021945,89,13,88,82,1,1,4,0,1,1,1,456,1
CC,2955255388,Carlos López,18061947,73,48,6,71,1,0,1,0,0,1,0,997,1
TI,3873207541,Melissa García,12121986,50,85,69,73,1,0,5,0,0,1,1,514,0
CE,0096634109,Marcela García,23031980,42,56,40,96,5,1,5,0,0,1,0,70,0
TI,9302854561,Laura González,02101932,35,54,95,28,1,0,6,0,0,0,0,955,1
CC,2323958397,Gabriela González,12121997,10,23,99,98,3,1,1,0,0,0,1,367,1
CE,0626528803,Marcela Martínez,10111935,26,95,65,82,4,1,1,1,1,0,1,789,0
CE,3749466012,Luis Rodríguez,28082004,2,24,16,8,6,1,1,0,1,1,0,98,0
TI,0270134227,Daniela Cartagena,12111942,34,90,48,50,1,0,1,1,1,0,0,549,1
CC,9555301820,Marcela Cartagena,24072007,19,1,40,93,5,0,4,1,1,1,0,148,1
TI,9008873731,Marcela Hernández,28091959,76,68,69,14,1,0,2,0,0,0,0,106,0
TI,2077602616,Gabriela Rodríguez,16071945,34,66,16,18,4,0,5,0,1,1,1,925,1
CC,2373983075,Juan Hernández,15051951,33,41,51,25,4,1,2,1,0,1,1,987,1
TI,7140500595,Sofía Castaneda,22051960,8,83,34,35,5,1,4,0,0,0,0,877,1
CE,1923712093,Laura González,10111989,13,36,72,6,5,0,4,0,0,1,0,52,0
TI,3114707723,Marcela González,26011983,13,22,34,68,4,0,6,0,0,0,1,121,1
TI,3236773711,Marcela López,11111986,58,65,29,94,6,1,6,0,1,0,1,869,0
CE,2497870368,María Castaneda,27111932,44,93,87,23,6,0,4,0,0,0,0,700,0
CE,0040117014,Melissa González,16031956,96,48,31,50,3,1,1,0,0,0,1,377,1
TI,1133390409,Ana López,16061972,41,41,8,92,1,0,5,0,0,0,0,263,0
CE,4482485926,Carlos Cifuentes,14031983,3,60,37,43,4,0,5,0,1,1,1,910,1
TI,5045426029,Laura López,03021934,54,49,92,20,2,0,2,1,1,0,1,684,1
CC,4579896315,Juan López,01051965,100,72,91,98,6,0,5,0,0,1,1,139,1
CC,5117347518,David García,14071984,21,95,95,20,6,0,3,0,0,0,0,480,0
CE,2538880138,María González,03051912,87,18,72,98,5,0,4,1,0,0,0,637,0
CE,1215103021,Melissa González,23081950,90,49,56,75,3,0,4,1,0,0,1,232,0
TI,0882068135,Luis Perez,07071957,51,75,78,83,1,0,6,0,0,0,0,608,1
TI,0033079921,Marcela López,15101961,4,84,28,24,3,0,1,0,0,1,0,516,0
TI,1818716117,Marcela Rodríguez,02111955,73,28,22,40,5,1,1,0,1,0,0,935,0
TI,5702934915,Sofía González,08062001,74,65,46,43,1,1,5,1,0,1,0,221,0
TI,5311039202,María Cifuentes,03051969,87,40,88,60,6,0,4,1,0,1,1,178,0
CC,4041977823,Juan López,02091950,85,99,70,39,2,0,2,0,0,1,1,123,0
TI,4868457628,Marcela Hurtado,10011925,56,79,42,60,5,0,2,1,0,1,0,694,1
CE,4111491393,Sofía González,09071975,25,91,15,88,4,0,3,0,1,1,0,949,1
TI,0013876815,Luis Cartagena,07032010,64,27,5,26,6,0,5,0,1,0,1,363,1
CC,9069989423,Marcela López,25081952,91,4,16,42,2,0,6,0,0,0,0,566,1
CC,1624321424,Ana Cifuentes,14081996,53,66,80,31,4,0,1,0,0,0,1,700,1
CC,3033421604,Marcela López,01121944,100,100,22,80,5,0,1,1,0,1,0,26,0
CE,6336753758,Miguel García,11051930,34,12,54,25,3,0,1,0,1,1,0,47,0
CC,4303914112,David Hurtado,12011949,61,81,52,49,5,1,4,1,0,1,1,969,0
CE,0311903228,Luis Cartagena,10091968,13,67,6,8,3,1,5,1,1,1,1,505,0
CE,1261180700,Carlos Hurtado,22101966,61,81,46,35,6,0,2,1,1,0,1,779,0
TI,1100505246,Laura García,04061988,57,88,13,21,4,1,5,0,0,0,1,853,0
CC,2539871308,Melissa Hurtado,21031978,87,5,43,7,4,0,3,0,0,0,0,648,0
