tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,4984421735,Juan Hernández,13011998,42,81,81,64,5,1,6,1,0,0,1,673,0
CC,7595791515,Ana Rodríguez,01021939,16,46,21,69,2,1,5,1,1,0,1,69,0
CE,4930109112,Daniela Martínez,04062001,10,3,55,41,5,1,3,1,1,0,1,836,1
CC,2920063378,Manuela Murillo,19091988,78,22,17,16,4,0,3,1,0,1,1,702,1
TI,7415142289,María García,11021931,75,81,59,70,3,1,3,1,1,0,1,734,0
CC,5820545926,Melissa Rodríguez,24041988,21,32,55,23,6,1,4,0,1,1,0,308,0
CE,5414736274,Laura Murillo,12101976,13,29,48,42,4,0,6,1,1,0,1,891,1
CE,4010773714,Laura García,01051926,6,68,37,31,2,1,3,1,1,0,0,225,1
TI,8251495403,Laura Cartagena,14101926,84,46,23,65,3,0,3,0,0,0,1,382,1
CE,6963571348,Carlos Hurtado,14101970,60,17,32,78,6,1,6,0,0,1,1,187,0
TI,1666625369,Luis Martínez,14041973,7,1,45,71,5,0,5,1,1,0,0,897,1
CC,5447163701,Juan García,02122013,85,100,31,71,6,0,1,0,1,1,1,793,0
CE,3174934572,Marcela Cartagena,03112009,53,17,11,92,1,1,4,1,1,0,1,797,0
CC,4180453595,Sofía Rodríguez,14011944,30,13,90,62,1,0,5,1,1,1,0,287,1
CE,8423180318,Laura Cifuentes,10031931,36,21,40,91,4,0,3,0,0,1,1,408,0
CC,9746128175,Manuela Hernández,12031994,92,19,54,66,2,1,5,1,0,0,0,4,0
TI,4074932367,Ana López,27021990,20,97,94,48,5,0,2,0,1,0,1,358,0
CC,8197868289,María Martínez,21121949,12,12,92,77,1,0,4,1,1,0,1,181,0
CC,5451223798,Melissa Murillo,08122005,96,76,27,77,2,1,4,0,1,0,1,498,0
CC,8157949944,Daniela Rodríguez,04121971,39,11,74,44,6,0,3,0,1,1,1,616,0
CC,2204232240,Laura López,20031925,81,41,21,54,6,1,3,0,1,1,0,293,0
TI,6576190197,Melissa García,01101945,38,97,40,17,6,0,5,1,1,0,1,642,0
CC,7777135193,Marcela Hernández,03061967,61,9,61,22,1,0,1,0,1,1,0,232,0
CC,6324482743,Melissa Cifuentes,23021976,17,6,41,62,4,0,2,0,0,0,1,264,1
TI,6897829829,Luis García,26081966,8,49,28,55,4,1,3,1,1,1,1,961,0
TI,6554282752,David Martínez,07021950,2,87,23,93,2,0,5,1,1,1,1,156,0
TI,6721003267,Marcela Cifuentes,14111924,42,71,68,53,1,0,5,0,1,1,0,586,1
CE,1995796670,Luis Rodríguez,12091973,38,35,34,69,1,0,1,1,1,0,1,384,0
TI,3849846731,Luis Martínez,01111926,10,41,45,42,4,1,6,0,0,1,0,436,1
TI,7604195008,Ana Martínez,08121929,100,14,11,87,2,1,1,1,0,1,0,785,0
CE,5686550923,Carlos Perez,17071937,9,60,98,10,1,0,4,0,0,0,0,836,0
CE,3486630081,Juan González,08091914,32,61,65,95,5,1,2,0,0,1,0,601,0
CE,9280133145,Carlos Hurtado,05081949,92,60,78,29,3,0,5,0,1,0,1,337,0
TI,5424312351,Laura López,04061925,76,39,8,72,1,0,3,1,0,0,0,309,0
CE,4722095415,Carlos Murillo,26061963,3,73,88,16,4,1,2,0,1,1,1,633,0
CE,0059820970,Gabriela Hurtado,15112000,31,18,8,51,3,0,5,1,0,0,0,56,1
TI,4698091603,Marcela Hernández,14101953,88,17,72,54,5,0,3,1,1,0,0,528,0
TI,4726050660,Luis Martínez,13101980,17,40,11,46,3,0,2,1,1,1,1,688,0
CC,1231633181,Luis González,05091967,75,76,45,64,4,1,2,1,0,1,0,999,1
CE,9457109803,Gabriela López,11081987,64,56,98,56,6,0,3,0,0,0,0,408,0
TI,6450203562,Carlos García,06031994,35,25,81,80,1,0,2,1,1,1,0,409,1
CC,1983783394,Sofía Murillo,23111972,68,87,12,87,6,1,3,0,1,1,0,181,0
TI,2500520208,Sofía García,09071956,45,10,46,48,3,0,4,1,0,0,1,103,1
CC,6346161854,Gabriela Hernández,28011936,97,67,14,36,5,1,1,0,1,0,0,431,1
TI,5042221950,Melissa Castaneda,25071958,56,1,62,79,1,1,3,0,1,0,1,483,1
CC,5956095966,Miguel Hernández,01011963,37,91,99,11,3,0,1,0,0,0,0,270,0
TI,5896549485,Miguel Perez,25101990,73,19,11,48,4,0,3,1,0,0,0,799,1
TI,4397157492,Sofía Martínez,03101969,63,94,95,19,6,1,4,0,0,0,0,173,0
CC,0386462236,María Hurtado,24091931,19,66,75,17,2,1,2,1,0,1,1,200,0
TI,3677092623,David Murillo,05031964,51,85,14,83,2,1,5,0,0,1,0,996,1
TI,2187270364,David Murillo,05121928,75,92,55,13,4,0,2,0,1,1,0,750,0
TI,1287890702,Marcela Cifuentes,02021934,53,81,38,51,5,1,5,1,0,0,0,136,1
TI,6116707454,Miguel Cartagena,14011998,92,35,19,52,6,1,5,1,0,1,1,712,0
TI,7677346983,Melissa Cartagena,12011994,78,25,77,88,3,1,3,1,1,1,1,547,0
TI,8897214246,Gabriela Murillo,07101933,94,92,65,88,1,1,5,1,0,1,0,812,0
TI,9202592224,Miguel González,05051954,61,9,4,80,2,1,4,0,1,1,1,324,0
CE,1325199522,Laura Hurtado,20061993,15,90,64,46,3,1,1,0,1,0,0,775,0
CE,6909674013,Marcela López,28111975,46,80,47,75,5,1,5,1,1,0,1,891,1
CE,2006940606,Manuela González,17081928,1,22,14,11,5,0,5,0,1,1,0,547,1
CE,9128067626,María Castaneda,09031976,82,67,94,29,3,1,2,0,0,1,1,991,0
CC,7656086421,Daniela Perez,14122009,61,48,97,44,3,0,5,0,0,0,0,875,1
TI,2918445585,Carlos Cartagena,11061907,54,27,9,43,5,1,6,1,1,0,0,483,0
CC,7276938954,Marcela Cifuentes,28051944,90,7,43,40,6,1,5,1,1,0,1,646,0
CE,9207843647,Carlos Perez,13021933,22,14,12,34,6,1,1,0,0,0,0,937,0
CC,6969878492,María González,08111991,5,95,46,6,4,1,3,0,0,0,1,606,0
CC,3765587865,Luis Murillo,01091988,7,90,82,74,3,1,3,1,1,1,0,296,0
CC,5225136718,Melissa Murillo,10082001,46,80,51,17,4,1,2,1,1,0,1,693,0
CC,8571842433,Juan Hernández,26101925,70,59,43,12,5,0,3,1,1,1,1,82,1
CC,4439534107,Marcela Cartagena,27031952,31,70,86,63,4,0,4,1,0,0,0,485,1
CC,1103091883,Sofía Martínez,23071981,89,3,43,50,5,1,4,1,0,1,1,50,1
CE,1507853952,Melissa Murillo,10121993,55,48,34,100,5,1,4,0,1,1,0,451,1
