tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,5300176131,Manuela Cartagena,15051988,59,33,65,86,2,0,4,0,1,0,0,10,0
TI,2039324030,María Hurtado,19041971,3,100,38,74,2,0,4,0,1,1,1,584,0
CE,0305518069,Juan Cifuentes,12041956,85,89,27,27,2,0,1,0,0,1,1,958,1
TI,2402259632,Gabriela Hernández,26111960,86,71,48,5,1,0,2,1,1,0,1,834,1
TI,7229621439,Manuela López,06101927,40,3,46,48,3,1,4,1,0,1,0,194,0
TI,6461249665,Laura Murillo,21061963,41,56,55,19,5,0,6,1,0,1,0,235,0
CE,6766425848,David Cartagena,07091969,15,85,51,58,4,0,5,1,0,1,0,593,0
TI,5947817469,Miguel Murillo,04012006,16,10,30,24,3,0,5,1,1,0,0,892,1
CE,5553006950,Marcela Cifuentes,14121934,9,47,33,28,3,1,4,0,0,0,0,123,1
CE,6833125491,Gabriela Hernández,19031949,71,32,24,17,3,1,4,0,1,1,0,900,1
CE,6241312980,Laura García,03062009,91,65,96,40,2,1,5,1,0,0,0,817,1
TI,4189921234,Melissa Cifuentes,06111977,27,73,62,79,2,0,1,0,0,1,1,92,1
TI,0771732895,David Hurtado,20121965,53,51,40,50,6,1,6,0,0,1,0,208,0
CC,9413578553,Miguel García,25091981,27,73,49,68,2,0,4,1,1,1,1,491,0
CE,9131180976,Sofía González,08041940,82,8,98,25,2,0,6,1,1,0,0,75,0
CC,1388829284,Manuela Castaneda,24011945,35,44,28,7,1,1,2,0,1,1,0,356,1
CE,8558899441,Ana González,21091949,31,87,38,74,6,0,4,1,1,0,0,570,0
CE,5283777060,María Castaneda,16081947,11,25,1,22,2,1,6,1,1,1,0,521,1
CE,4963847079,Miguel Cifuentes,12081997,80,59,72,5,1,1,4,0,0,1,0,251,1
CC,1451678120,Miguel Martínez,09031991,47,47,36,3,1,0,6,0,1,0,1,108,1
TI,1397258365,María Castaneda,26101997,20,44,38,31,5,1,2,0,0,0,0,795,0
CC,5616301760,Daniela Castaneda,11111959,20,20,62,14,1,1,2,0,1,1,1,766,0
CE,4655070783,Sofía Rodríguez,14121958,72,41,6,18,3,0,6,1,0,0,1,808,0
CC,8780229824,Melissa Cifuentes,01111922,80,58,13,33,3,1,5,1,0,0,1,672,0
CC,5338974305,María González,11062002,5,42,65,25,6,1,2,0,1,1,1,251,1
TI,8268281390,Manuela Hernández,24102008,66,12,80,36,5,1,6,0,0,0,1,197,1
TI,9877735993,Marcela Hurtado,23091936,93,80,17,39,4,0,6,1,1,0,0,960,1
CC,2631487578,María Hurtado,21101948,7,84,76,27,5,0,4,0,1,1,1,503,1
CC,2388719490,María Rodríguez,28011929,79,30,69,88,4,0,1,0,1,1,1,569,0
TI,9272771993,Manuela Cartagena,06061971,15,35,42,6,2,0,2,0,1,1,1,761,1
TI,4398568193,Melissa Rodríguez,01121924,68,66,56,4,6,1,1,0,0,1,1,400,0
TI,4113760186,Marcela Cartagena,26031946,90,74,91,62,4,0,5,0,1,0,0,117,1
CC,7586448171,David Martínez,15081929,2,16,51,40,4,0,4,1,1,0,0,312,1
