tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,0581650152,Carlos García,14081966,63,17,82,44,6,0,2,0,0,1,1,1000,1
TI,2211948325,Melissa Cartagena,15041958,88,54,69,83,3,0,2,1,1,0,1,559,1
CE,8334510128,Manuela Cartagena,24121951,48,94,50,47,5,0,2,1,1,0,0,193,1
CE,3609244168,Sofía Martínez,14101960,58,30,14,7,1,1,5,1,1,0,1,225,1
CC,3720708610,Melissa Murillo,09061955,31,39,76,12,4,0,6,0,0,0,1,220,0
CC,1785004031,Melissa Rodríguez,13102003,82,55,10,21,1,0,2,0,0,1,1,122,0
CC,4569387947,Ana Castaneda,02091983,73,80,82,24,3,1,4,1,1,0,0,305,1
CE,9163724200,Ana Hernández,05121998,9,9,48,38,2,0,3,1,1,0,0,607,0
CE,0887462381,Luis González,13081934,58,15,21,31,1,1,3,0,0,0,1,260,1
CC,0118865427,Luis Murillo,28071925,19,45,18,11,5,0,3,1,0,1,1,838,1
TI,2845341547,Luis García,19061988,64,61,36,50,3,1,6,0,0,0,0,742,0
TI,0483711721,Marcela Castaneda,09031943,74,24,5,37,3,0,3,1,0,1,0,317,0
CC,9222331564,Luis Martínez,21101983,70,62,70,95,1,1,1,1,1,0,1,658,0
TI,2226734166,Daniela López,25061965,25,96,72,4,1,1,1,0,1,0,1,226,0
CC,2197103122,Melissa Hernández,09042002,10,27,4,55,2,0,3,1,0,1,1,838,1
TI,9065650264,Melissa Rodríguez,07111961,52,95,4,81,3,1,4,1,1,1,1,375,1
TI,5412114565,Luis López,13051942,24,30,39,77,4,0,6,1,0,0,1,345,1
TI,2898220806,Laura Martínez,28021961,15,94,98,16,4,0,5,1,1,0,1,80,0
CC,0374028235,Ana Murillo,25111928,37,3,81,57,2,0,1,0,1,0,0,674,1
CC,7384660114,Carlos Hurtado,25111939,29,10,10,31,1,1,4,1,0,1,0,939,0
CE,9008087683,Luis Hernández,21091926,35,39,62,38,1,0,4,1,0,0,0,359,1
CE,2543232321,Manuela Cartagena,08061930,69,90,59,80,6,0,5,0,1,1,1,473,1
CC,7999711575,David Murillo,17011958,51,70,54,9,5,1,4,0,0,1,0,370,0
