tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,3728375386,Juan Cartagena,20071995,81,35,28,64,4,0,5,1,1,0,0,597,1
TI,1241724034,Luis Perez,28012001,32,20,83,90,3,0,2,0,1,1,1,494,0
CE,9370788415,Melissa Rodríguez,25031950,98,46,70,10,4,1,6,1,1,1,0,482,1
TI,3514901598,Melissa Hernández,24011969,30,42,19,15,4,0,1,1,1,1,0,963,0
CE,1347921448,Ana López,11081975,31,5,75,6,1,0,5,1,0,1,0,576,0
CE,1390493417,Laura Martínez,10111978,26,30,66,78,2,0,2,0,1,1,0,631,1
CE,3763448199,David González,05041976,43,53,3,37,3,1,5,1,0,1,0,820,0
CC,1030534790,Gabriela Martínez,23071960,86,91,65,16,3,1,5,0,1,0,0,918,1
TI,0625828320,Melissa Martínez,04071933,15,10,65,14,5,1,4,0,1,0,1,173,0
CC,4856723333,Ana Hernández,15071932,82,30,19,52,4,1,4,0,0,1,1,167,0
CE,2423924080,Daniela Hernández,01111999,47,82,69,54,5,0,4,0,1,0,0,117,1
TI,8471343612,Marcela Martínez,16021948,42,28,57,92,4,1,5,0,0,0,1,665,0
CE,3597039193,Miguel López,17111972,65,1,31,5,5,1,2,1,0,1,0,24,0
CE,8270477162,Daniela Perez,19101961,21,66,88,79,1,1,4,1,0,0,1,652,0
TI,5578344660,David Cifuentes,09012000,56,36,65,18,3,1,6,1,1,1,0,668,0
CE,2080055369,María Cartagena,19121963,82,66,88,67,5,1,3,0,0,0,0,511,0
CE,7209454507,Laura Martínez,26111982,2,13,35,69,4,1,3,1,1,1,1,209,0
CC,5757403631,Manuela López,11021957,39,81,51,81,6,1,2,0,1,0,0,942,0
CC,3414194098,David Castaneda,28092008,67,12,87,35,3,1,6,0,1,0,0,576,1
CC,9111556490,Gabriela Rodríguez,13071961,2,3,6,5,3,0,1,1,0,1,0,282,0
CE,6345242055,Miguel López,18111991,20,93,40,86,1,0,5,1,0,1,1,666,1
CE,2026113569,David Hurtado,22062004,69,35,76,93,2,0,2,0,0,1,0,99,0
CC,2581939843,Melissa Hernández,28041949,39,60,29,58,4,0,3,0,1,1,0,703,0
TI,1135776634,Melissa Rodríguez,09121996,94,46,59,91,5,1,2,1,1,1,0,590,0
TI,7622044477,Miguel López,10051994,20,16,1,3,5,1,3,0,0,1,0,5,0
CC,0041821090,Laura Hurtado,14071974,64,74,93,95,5,0,6,0,0,1,0,353,0
TI,8552244200,Luis Castaneda,14081941,76,2,78,49,3,1,1,1,1,0,1,886,0
CC,4847376973,Daniela López,09041933,56,65,64,75,3,0,5,0,0,1,1,147,1
CC,4024483744,María Hernández,27011992,95,55,36,44,1,1,1,1,1,0,1,544,0
CC,2216503088,Luis Castaneda,27071959,60,87,12,20,2,0,5,0,0,0,0,245,1
TI,0386673057,Melissa Hernández,18081928,20,43,44,46,3,0,2,1,1,1,1,168,0
TI,6954097657,Melissa Cartagena,08031962,17,49,35,74,1,1,4,0,1,1,0,176,0
CC,4789084519,Daniela Castaneda,03121950,12,40,94,7,3,0,2,1,0,1,0,671,1
CC,4133938334,María López,24102012,51,59,71,85,4,1,2,1,1,0,0,593,0
TI,8302968332,Ana Cifuentes,03111990,99,63,19,30,6,1,6,1,1,1,0,373,1
TI,9994078977,David Perez,17101939,13,92,35,51,4,1,5,1,1,1,0,669,1
CC,5386777793,Laura López,20051959,59,68,32,93,4,1,3,1,1,1,0,428,0
CE,7081356392,Manuela Cartagena,27111937,55,25,14,10,3,0,3,1,1,1,0,684,0
TI,7271650951,David Murillo,17091962,99,9,53,59,4,0,5,0,0,1,1,392,1
TI,1241032121,Manuela Perez,23052003,93,27,36,32,6,1,1,0,0,1,1,536,0
TI,9129401428,Juan López,05071925,23,19,13,68,1,1,5,0,1,0,1,109,0
CC,1447566054,Manuela Perez,03091983,94,25,58,100,3,1,4,1,1,1,1,387,0
CC,4560825988,Manuela García,01072008,40,1,87,14,2,0,2,0,0,0,1,829,1
CC,7973153091,Sofía Cartagena,11111989,78,76,11,9,3,0,3,1,0,0,0,640,1
CE,6258534891,Ana Murillo,26061949,41,47,95,42,6,1,3,0,1,1,1,834,0
CE,0856709265,Marcela Hernández,09031949,46,16,46,56,6,1,6,1,1,1,0,844,0
CC,7075095438,David Castaneda,09101955,41,50,42,17,2,0,3,0,1,0,0,422,1
CE,9429783065,Gabriela García,23072001,73,12,69,8,3,0,2,0,1,1,0,87,0
CC,1746343546,Luis Hernández,27101943,28,60,5,63,4,0,2,1,1,1,0,185,0
CE,5436340064,Melissa Cifuentes,04091968,7,99,96,72,3,1,2,1,1,0,0,115,0
CC,4662297634,Luis Cifuentes,21021948,80,11,35,11,5,0,6,0,0,1,1,216,0
TI,6264667946,Melissa Cifuentes,05031950,94,1,31,79,6,1,2,0,0,1,0,218,1
CC,0467723051,Luis Castaneda,21071995,25,56,22,92,6,1,4,0,0,1,0,961,1
TI,7301247902,Marcela Cartagena,03061937,82,15,25,12,6,0,5,1,0,1,1,940,1
CE,2955074410,Melissa Perez,05101949,68,48,77,21,5,1,5,1,0,0,1,663,0
CC,6186857990,Miguel García,22032000,47,17,58,13,3,0,4,0,1,0,1,483,1
TI,6515942103,Sofía Hernández,18102003,73,61,40,80,2,1,3,0,0,0,0,672,0
CE,0976416492,María Cartagena,20121945,22,35,97,98,1,0,2,0,1,1,0,536,0
CC,8531201002,María Hernández,02051949,28,2,9,36,5,0,2,0,1,0,1,731,1
CC,9256461942,Sofía González,02041956,2,95,88,24,5,0,4,0,0,0,0,63,1
CE,6252465447,Marcela Cifuentes,18092009,75,67,76,74,1,0,1,1,0,1,1,745,1
CC,5359039364,Laura López,03111957,17,44,22,7,5,0,1,0,1,0,1,844,0
TI,7543542394,David Martínez,12091997,33,73,77,54,1,1,3,0,0,0,0,334,0
CE,9309222247,Miguel Rodríguez,27032006,26,28,88,85,4,1,2,1,1,1,0,459,1
CC,4875886662,Sofía Martínez,23051927,29,54,66,6,2,1,1,1,0,1,0,365,0
TI,6418985198,Laura Castaneda,26091977,12,6,49,81,3,1,1,1,1,0,0,628,1
CC,0303347890,Daniela Cifuentes,02111948,32,92,26,30,4,1,6,1,0,1,0,883,0
CE,4856519637,Melissa Murillo,01062005,79,7,51,99,2,0,6,0,1,0,0,648,1
CC,7828562171,María Hernández,14101971,71,24,73,99,6,1,3,1,0,1,0,901,1
CE,2664687390,Luis Cifuentes,04111940,16,71,45,14,5,0,3,0,1,0,0,103,1
CE,0287499243,Juan Perez,01011963,22,23,72,61,4,0,1,1,1,1,1,701,0
TI,9641142450,Laura González,01102009,64,99,80,34,4,1,6,1,0,0,0,990,0
CC,1322024808,María García,08011983,33,60,60,2,4,0,1,1,1,1,1,714,0
