tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,7487224921,Miguel Cartagena,20021977,8,32,56,78,1,1,6,1,1,0,1,649,1
CE,9630318334,Manuela Hurtado,22101944,92,4,3,59,4,0,5,1,0,1,0,255,1
CC,4626557807,Manuela Martínez,07061919,39,14,2,79,5,1,3,1,1,0,0,277,0
CC,7057171042,Daniela Hurtado,04121925,83,82,36,45,4,0,4,1,1,1,0,117,1
CC,3856844583,Laura Cifuentes,22051968,30,16,27,92,2,1,5,1,0,1,1,28,0
TI,6249442971,Juan Cifuentes,15031976,90,20,70,100,5,1,1,1,0,0,1,792,0
TI,0506883318,Marcela Murillo,13021934,79,33,89,64,5,1,5,0,1,1,1,458,0
TI,7135350470,María Hurtado,15061986,78,94,49,18,2,0,4,0,0,0,1,758,0
CE,8956142601,Gabriela Castaneda,17071937,96,90,85,29,6,0,1,0,0,1,1,743,1
TI,9128203294,Marcela Rodríguez,06061949,57,30,46,70,2,1,6,1,0,1,0,837,0
TI,9998787361,Melissa Cifuentes,19081962,57,89,40,12,1,1,1,1,1,0,0,975,0
TI,7746776913,Melissa Castaneda,25011959,33,94,22,92,4,0,2,1,0,1,1,678,0
CE,4601600456,Melissa Cifuentes,08101943,41,40,51,49,4,1,4,0,1,0,0,762,1
CE,4035734510,Marcela García,10081931,50,26,57,12,2,0,1,0,0,0,1,623,0
CC,2896161651,David Castaneda,24061924,95,39,28,10,5,1,3,1,0,0,1,832,1
TI,3385715249,Sofía Hernández,06091950,96,40,83,89,3,0,4,1,1,1,1,943,1
TI,9701875261,Sofía Cartagena,14061954,49,93,50,10,2,1,2,0,0,0,0,199,0
CE,5705223927,Ana García,14021999,83,40,94,54,3,0,1,1,1,1,1,66,1
TI,7295690254,Laura Rodríguez,05071950,82,29,60,33,3,1,4,0,0,0,0,898,0
TI,8453065167,Carlos Murillo,03051965,42,13,44,96,4,1,3,1,1,1,1,404,0
CC,9630202557,Manuela Hurtado,23051924,95,97,88,71,2,1,2,0,1,1,0,823,1
TI,8014109307,David Rodríguez,17072006,14,48,49,93,5,0,3,0,0,1,0,735,0
CE,5395582799,Miguel Rodríguez,16101975,18,46,50,22,2,0,4,1,1,1,1,890,1
CE,6535182587,Daniela López,24121976,22,29,20,8,4,1,3,1,0,0,1,721,0
CC,6939351133,María Cartagena,13021957,45,95,96,67,6,0,3,1,1,1,1,641,1
CE,8211522694,Laura Castaneda,13021952,39,97,63,40,5,1,2,0,1,0,0,264,1
TI,0323683962,Juan Martínez,24041932,35,97,7,1,1,1,6,0,0,0,0,599,0
TI,9773951091,María Hurtado,20111970,91,26,62,25,3,0,1,0,0,0,0,953,1
CE,9472229717,Ana Cifuentes,28071931,66,26,10,88,4,0,6,0,1,1,0,970,1
CE,0091372908,Carlos Rodríguez,21041960,6,97,87,74,2,1,5,0,1,0,1,655,0
CE,2477761880,Melissa Hurtado,07061978,61,13,93,41,1,0,1,0,1,0,0,251,1
CC,2344114617,Juan Cartagena,02101988,47,37,37,5,2,0,1,1,1,0,1,756,1
CC,7690243821,Ana Perez,28041977,21,34,10,59,5,0,2,0,1,1,0,870,1
TI,4096105801,Marcela Hernández,24112008,96,8,5,13,5,1,2,1,1,0,0,348,0
TI,9365755304,Luis García,27011997,87,82,6,72,5,0,4,0,0,1,0,939,0
TI,0601665789,Juan Martínez,07031969,20,98,54,50,4,1,6,1,1,0,0,467,0
CE,8135578727,María González,07121945,52,43,39,21,2,1,5,1,0,1,1,214,0
TI,0548778894,Sofía Perez,21071929,22,55,24,78,4,1,1,1,0,1,0,146,0
TI,9409164172,Sofía Hernández,05071946,36,93,86,6,2,0,1,0,0,0,0,231,0
CC,1836420347,Ana López,14091928,41,86,45,31,5,0,5,0,0,1,1,265,0
CE,8088148165,Sofía Hernández,17061952,3,61,24,49,5,1,2,0,0,1,1,291,1
CC,2733515008,Luis González,09021954,40,8,52,43,6,1,1,0,1,0,1,324,1
