tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,2583528871,Manuela Murillo,12031979,41,52,64,19,1,0,6,1,0,0,0,948,1
CC,7929036831,Melissa Rodríguez,03031937,83,76,16,11,6,0,3,1,1,0,1,836,0
CE,4293093861,Laura Cartagena,02071938,25,89,8,14,3,1,2,0,0,1,1,828,1
CE,4456773703,Melissa Murillo,03111987,21,88,17,71,4,0,5,1,1,1,1,823,0
CE,8278397005,Carlos Cifuentes,09121983,33,42,4,5,6,1,2,1,0,0,0,294,1
CC,8079298346,Luis Perez,23092005,80,70,53,59,2,1,6,1,0,1,1,510,0
CC,4109509648,Laura Rodríguez,15071990,14,75,79,14,3,1,1,0,1,1,0,465,0
CE,8024277712,Daniela Hurtado,28062003,86,48,5,64,2,1,5,1,0,0,0,88,1
CE,6470572613,Carlos Perez,22031981,84,31,83,60,1,0,5,1,1,1,0,96,1
CC,1010242985,Manuela Cartagena,05091973,61,25,36,57,2,0,6,1,1,1,1,981,0
CE,0965905795,María Perez,22041970,93,16,68,60,1,1,4,0,0,0,0,896,1
CE,3401222126,Melissa Hernández,01021910,39,39,18,99,4,0,3,0,0,1,1,734,0
TI,8899081934,Luis González,05111949,11,76,17,27,3,1,1,0,0,0,1,948,1
CC,9635081836,Melissa González,23041973,80,56,77,86,1,1,2,0,1,1,1,580,1
CC,6983476077,Juan Cartagena,19052009,60,12,4,36,5,1,6,1,1,0,1,294,1
CC,1751150967,María Martínez,16061925,34,65,81,46,6,0,5,0,1,1,1,571,0
TI,6674331325,María Rodríguez,17101952,9,21,34,68,5,0,5,0,1,0,1,310,0
CE,1755131398,Marcela González,08081969,23,33,75,68,6,0,5,0,0,0,1,525,0
CE,1674567803,Sofía Martínez,10041943,50,51,23,86,5,0,6,0,0,0,0,991,1
TI,5671408690,Luis Hernández,01101992,14,67,24,98,3,0,3,1,1,0,0,641,1
CC,5620827645,Marcela López,11121995,17,81,15,33,3,1,6,1,0,1,0,137,0
CC,2183437295,David Murillo,12011956,80,34,62,76,5,0,6,0,0,1,0,217,1
TI,3022990838,Manuela González,26101974,11,10,34,71,2,1,5,1,0,1,1,60,1
CE,6566273897,Daniela García,25041946,57,13,78,9,6,1,6,0,1,1,1,779,0
TI,5193238560,Marcela Cartagena,22011938,14,16,75,81,5,0,4,0,1,1,0,276,1
TI,8495848412,Gabriela Hernández,03111988,2,57,93,65,5,0,1,1,1,0,1,697,1
CC,6279937989,David García,19061993,93,26,39,44,1,1,4,1,0,1,0,854,1
CE,5766977163,Luis Hurtado,21011938,2,35,80,78,1,0,1,1,1,0,0,228,0
TI,4918364688,Daniela Castaneda,01111998,63,74,98,24,5,0,6,1,1,0,1,772,0
CC,4150051558,Melissa Cifuentes,18041980,16,40,75,84,5,0,1,0,0,0,1,58,0
TI,5977819449,Miguel Murillo,23041935,10,50,94,66,1,0,2,0,0,1,1,955,1
TI,4068410774,Carlos Rodríguez,27111929,26,35,9,61,6,0,4,1,1,1,0,820,1
TI,6429087105,Miguel García,09032005,8,84,36,7,4,1,5,0,0,0,0,71,1
TI,1384912563,Daniela Martínez,16051925,57,64,87,49,5,0,6,1,1,0,1,518,1
CE,6445737972,Manuela González,09122009,57,96,81,95,1,1,1,1,1,0,1,116,0
CC,2226740035,Laura Martínez,20052009,49,14,30,24,5,0,3,0,1,0,0,979,0
CE,6554146685,Manuela López,24081933,35,61,24,21,2,1,3,1,1,0,0,210,0
CC,9902524308,David Hernández,17061936,73,15,13,60,6,1,3,0,0,0,0,886,1
TI,2755528062,Manuela Murillo,18021954,68,52,26,9,2,0,4,1,1,1,0,408,0
TI,7322344759,Ana Castaneda,02021961,69,69,85,63,4,0,4,1,0,0,0,981,0
CE,9210738996,Daniela Murillo,23071930,53,15,100,50,1,0,5,1,1,0,0,264,0
TI,3491452581,Laura Cifuentes,20081905,86,6,95,90,4,0,2,0,0,0,1,100,0
CC,5437179673,Melissa Hurtado,02071982,7,69,28,37,1,1,5,0,0,0,0,785,1
CC,3960684204,Marcela González,05031928,86,88,77,44,3,0,6,1,0,0,0,325,0
CC,4174598940,Juan Rodríguez,04071960,72,96,4,32,2,1,5,1,1,1,0,80,1
CE,0761394979,Manuela López,11111963,96,89,90,43,3,1,5,1,1,0,0,574,1
CE,7826431527,Ana Cartagena,20112003,14,48,18,58,2,0,3,0,0,0,1,914,1
TI,2242912768,Carlos Rodríguez,28011955,45,42,88,67,1,0,2,1,1,0,0,190,0
CC,9677277287,Daniela Martínez,12121944,77,93,30,50,2,0,1,0,1,1,0,314,0
TI,0595333147,Daniela Castaneda,20121985,87,93,34,60,3,0,2,0,0,1,1,959,1
CE,5039540996,David Cifuentes,10011953,85,95,84,3,1,0,4,1,1,1,0,730,0
TI,4130653918,Laura Castaneda,18031960,47,80,52,16,6,1,6,1,1,0,0,675,1
CE,5741547370,Miguel Cifuentes,15071974,27,90,65,65,5,1,2,1,1,0,1,190,0
CE,4563372326,Melissa Hernández,25121932,26,48,38,22,6,1,4,1,0,1,1,167,1
CE,1472766228,Marcela Cifuentes,24041993,82,71,100,76,2,0,3,0,0,1,0,520,0
CC,1861108222,Marcela Cifuentes,12091935,93,27,71,4,5,1,5,0,0,1,0,175,0
TI,3412518291,Gabriela Perez,17091989,71,24,39,14,5,1,5,0,1,1,0,850,0
CC,1954893435,David Murillo,07041954,58,80,100,2,5,1,1,1,1,0,0,754,0
CE,4213874474,Melissa García,24031996,85,19,31,74,5,0,1,1,1,1,1,435,1
TI,0487372183,Marcela Castaneda,07021926,35,69,54,87,4,0,5,1,1,1,1,920,0
CC,7979747756,Sofía Hernández,22021964,3,100,46,41,3,0,1,0,1,0,0,454,0
