tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,6183094743,Juan Hurtado,21061945,63,64,19,89,5,1,3,1,1,1,0,970,1
CE,6435800974,Marcela Martínez,02042001,11,13,46,95,6,0,6,1,0,1,0,96,0
CC,4118735939,David Murillo,14081960,59,87,88,24,3,0,2,1,0,0,0,372,1
TI,5772624126,María Hernández,10061972,54,68,19,72,5,1,6,0,0,0,0,335,0
CE,7735773102,María López,15111956,35,57,44,29,3,1,3,1,1,1,0,850,1
TI,0628432577,Marcela Castaneda,14041926,58,98,51,48,5,0,2,1,0,0,1,596,1
CE,3719526014,María López,05102002,33,97,23,86,1,0,3,0,0,1,1,306,1
TI,3961568819,Melissa Cartagena,23101941,62,84,19,43,1,1,5,1,1,0,1,195,1
CC,1299609604,Melissa González,27071965,61,62,65,23,6,1,6,1,0,1,1,387,0
TI,0640707872,Luis Murillo,25121939,86,90,97,65,4,1,5,0,1,0,0,921,0
CC,0110141677,Marcela González,08051974,35,88,41,77,6,1,2,1,0,1,0,975,0
TI,2108583587,Ana López,12031984,71,96,95,40,2,1,2,1,1,0,1,521,0
CC,5194444099,Carlos Rodríguez,02021963,62,78,19,66,5,0,6,0,0,1,0,43,0
CC,0464508073,Luis Hurtado,17122002,61,45,74,8,3,1,3,1,0,0,0,214,1
CC,0970925210,Luis González,04061929,67,94,80,81,2,1,4,1,0,1,1,784,1
CE,9022810971,Luis González,01031991,67,48,59,72,1,0,4,1,0,1,0,279,1
CC,3075535750,Melissa Hernández,26091954,58,27,30,23,6,0,1,1,0,1,0,512,0
TI,8527832130,Miguel Hernández,06091947,53,100,25,96,4,1,1,0,1,1,1,835,0
CE,5666151752,Daniela García,14071982,28,6,96,66,6,1,5,1,1,0,0,444,0
CC,9070489114,Luis Cartagena,03111993,31,43,61,1,5,0,4,1,1,1,1,930,1
CC,3153764549,Melissa Cifuentes,23111955,44,21,24,17,5,1,3,1,0,1,1,18,1
TI,4258984564,Laura Hernández,22051938,40,35,90,11,3,0,6,1,1,0,0,236,0
TI,9213704274,Sofía López,05101956,96,85,50,80,4,0,2,1,1,0,1,899,1
CE,8093406697,Melissa Castaneda,14111993,59,88,36,37,6,0,5,1,1,1,1,246,0
CC,4189927858,Luis Castaneda,25041934,14,7,37,8,6,0,5,0,0,1,1,804,0
CC,4829141783,Carlos Martínez,23101947,52,79,11,44,1,0,1,0,0,0,1,409,1
CE,0608826786,David Hernández,26071982,53,30,83,70,2,0,5,1,0,1,1,821,1
CE,5385990186,Ana García,22061953,8,70,98,39,3,1,3,0,0,0,0,123,1
CC,5297154922,Juan Perez,02121972,80,84,17,9,5,1,4,0,0,0,1,38,1
CC,1274883397,Luis Cifuentes,18111985,32,29,75,46,5,1,2,1,0,0,0,946,0
CE,9627312270,Sofía García,08081991,99,51,32,14,6,1,4,0,1,0,0,700,0
CC,6882303041,Sofía Perez,28061977,93,74,19,50,4,1,2,1,0,1,0,369,0
CE,8205099129,Miguel Castaneda,10061997,31,87,37,31,4,1,1,1,0,1,0,818,1
CE,9020808687,Sofía Hurtado,27111958,60,56,63,63,3,0,3,0,0,1,0,823,1
CE,1116436144,Juan Rodríguez,04111951,83,63,8,50,3,1,1,1,0,1,0,455,1
CC,6169867470,Sofía Cartagena,09101964,6,75,10,10,3,1,4,1,0,1,0,781,0
TI,2988887648,Daniela Rodríguez,09121964,30,5,78,41,4,1,5,0,1,0,1,857,0
CC,8933150489,Miguel Hernández,07041957,66,58,80,47,4,0,3,1,0,0,0,260,0
TI,8406783565,Luis Cifuentes,18071998,35,19,67,34,1,1,6,1,0,1,0,909,1
TI,7747593716,Daniela Castaneda,04081998,17,97,75,22,4,1,2,0,1,1,1,77,1
TI,5530245908,Laura Cifuentes,20021978,44,60,40,4,4,0,6,1,0,0,1,146,1
CE,5334564930,Laura Martínez,02081966,16,73,88,10,4,0,6,0,0,0,0,378,1
CC,8043265430,Juan Hernández,09111932,38,38,74,54,5,1,5,1,0,0,0,650,1
TI,8596324249,David Cifuentes,05051938,55,87,87,44,1,1,6,0,1,0,0,735,0
TI,3199031177,David González,01061931,45,86,87,95,3,1,6,1,1,1,0,943,1
CE,5840064475,Gabriela Hernández,09101930,14,26,25,86,6,1,4,1,1,1,0,754,1
TI,2679914591,Marcela Perez,21031972,57,85,80,31,6,1,2,0,0,0,1,450,1
TI,7056191074,Ana Cifuentes,24071960,70,91,93,20,4,1,6,1,1,0,0,576,1
CE,9876066916,María Castaneda,17071960,58,39,52,37,6,1,3,1,1,0,0,860,1
TI,5735809649,Melissa García,17081997,93,38,55,71,4,0,6,0,0,0,1,268,0
TI,5038690476,Marcela Hernández,07091997,12,27,47,34,2,1,2,0,1,1,1,223,0
TI,6002571964,Manuela Cartagena,26121953,1,15,17,48,1,1,2,1,1,1,1,439,0
CE,5809650342,Melissa Cifuentes,24111968,70,45,7,94,6,1,4,0,1,1,0,772,1
CC,0980994767,María Hernández,15122005,22,100,45,44,5,0,1,0,1,1,0,902,0
TI,9898371641,Luis García,19101987,79,1,76,60,1,1,5,1,1,0,1,144,0
TI,8023787118,Carlos Martínez,03011945,4,21,48,86,1,0,3,0,0,1,0,48,1
CE,2419768464,María Rodríguez,09041988,60,82,34,38,2,0,3,0,0,1,1,786,1
CE,0796380675,Laura Murillo,24021951,15,40,96,82,5,0,5,0,0,0,0,95,0
CC,2640610698,Sofía González,10031958,2,82,70,21,5,1,6,0,1,0,1,888,0
CE,8766749455,Laura Hernández,21021962,3,46,6,7,4,1,1,0,0,0,1,149,0
CE,6546336417,Marcela Cifuentes,12102000,22,68,25,51,3,1,4,1,1,1,0,314,0
CC,9407299926,Sofía Castaneda,22061949,15,6,96,59,2,0,6,0,1,1,1,474,0
CC,7782638337,David García,14061974,68,68,39,100,3,0,1,0,1,0,1,273,0
TI,6733815349,Luis Hurtado,01061924,35,72,12,87,2,0,4,1,0,0,1,688,1
TI,8688354607,Manuela Perez,13102009,4,77,56,55,6,0,6,0,0,1,0,882,1
CC,1727841452,Daniela Cartagena,12111962,25,12,28,73,3,0,4,0,0,0,1,671,0
CE,2186863211,Sofía Castaneda,12021999,20,99,12,49,5,1,2,0,1,0,0,131,0
CC,2187178211,María López,28091979,8,14,79,23,1,0,3,1,1,1,1,493,1
TI,3887537180,Daniela Castaneda,10031960,28,33,18,47,3,1,5,1,0,0,0,8,1
TI,5894281291,Laura Hernández,22041976,62,65,25,59,2,1,1,1,0,1,0,932,0
CE,3542367230,Daniela González,17021975,51,6,49,43,1,0,3,1,0,0,1,989,0
TI,0219351414,Melissa García,10032009,70,5,98,47,2,1,2,0,0,1,1,308,0
CC,6308654141,Marcela Castaneda,17071999,74,25,9,63,4,1,2,0,1,1,0,457,0
CC,5479078506,Laura López,09091945,100,18,2,18,1,1,5,0,1,1,1,907,1
TI,4625786753,Sofía Cartagena,05072000,1,44,57,100,1,1,5,1,1,0,0,151,0
TI,4318747870,Ana García,22041929,78,28,41,58,3,1,1,1,0,1,1,827,0
TI,4863217197,David Cifuentes,19072002,85,66,80,7,5,1,4,0,0,0,0,203,1
TI,9297632145,Laura Murillo,06101972,21,11,44,13,6,0,3,1,0,0,1,916,0
CE,5965676248,Manuela Cifuentes,21081967,50,17,41,63,5,1,4,0,0,1,0,690,0
CC,0579498637,Melissa Hernández,18081934,96,41,2,63,3,0,5,0,0,0,0,489,0
TI,5309589145,Daniela Cifuentes,01071941,5,56,49,66,1,0,3,1,1,0,1,136,0
