tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,2208909324,Luis González,06122007,76,61,50,16,6,0,3,1,0,1,0,95,1
TI,2608026961,Daniela Perez,24062009,42,11,71,56,1,0,1,0,1,1,0,26,0
CC,9934700676,Luis Perez,15071939,47,29,82,9,6,0,1,0,1,0,1,99,1
CE,5324584693,Miguel Hernández,26011995,82,16,22,52,5,0,4,0,1,0,0,353,1
CE,0335552920,Laura Cifuentes,15112004,8,69,15,52,2,0,3,1,0,0,0,964,0
CC,6980375204,Marcela Cifuentes,01031977,32,84,48,30,3,0,2,1,1,0,1,96,0
CC,9425965894,Manuela Castaneda,13111924,36,20,75,70,2,1,3,1,0,0,0,203,1
CC,2238912426,Marcela Hurtado,03052001,52,43,17,68,1,0,4,1,1,1,1,586,1
TI,8684110631,Ana Cifuentes,22081900,56,10,85,39,4,0,4,1,0,1,0,277,0
CE,2414862971,Manuela Rodríguez,18081943,92,37,47,74,6,1,1,0,0,0,0,268,1
CC,4626526674,Gabriela Hernández,19091953,94,18,78,19,6,1,6,1,0,1,0,626,1
CE,9313347675,David García,10022003,41,22,33,94,5,1,4,1,0,1,0,826,0
TI,8721887059,Gabriela López,18021989,50,64,89,34,2,0,1,0,0,0,0,275,1
CC,9982675921,Laura Rodríguez,21061943,42,66,12,84,5,1,1,0,1,1,0,200,1
CC,7264711935,Miguel Hurtado,05071982,80,2,46,3,5,1,5,1,1,1,0,984,0
CC,5353218341,Gabriela López,04041974,76,89,46,31,4,0,5,0,1,0,1,809,0
CE,0090799148,Luis Murillo,14041987,47,47,65,90,6,0,4,1,0,1,1,239,1
CC,4029091639,Melissa Cifuentes,08021933,55,7,75,47,2,1,2,1,1,0,1,310,1
TI,2263839354,David Rodríguez,01061981,42,5,41,87,2,0,5,0,1,0,0,27,1
TI,3615535178,David Perez,03061973,73,58,85,90,4,0,3,1,1,0,0,1000,0
CC,9599544344,Miguel Hernández,10071983,7,73,65,32,6,0,3,1,1,0,1,823,0
CC,5514478023,Carlos González,25081992,79,59,53,25,1,1,4,0,0,1,0,370,1
CC,8497274343,Miguel Cartagena,11091981,96,19,84,90,1,1,4,1,1,1,0,923,1
CE,9423705919,Carlos García,07041973,10,17,13,39,6,1,4,1,1,0,0,550,1
CC,3963297136,Daniela Hernández,22111939,32,36,58,71,1,1,6,0,1,0,0,552,1
CC,2603080090,Sofía López,28111935,34,63,73,57,2,1,5,0,0,0,1,80,0
CE,6073247015,Melissa Martínez,14111992,54,98,97,74,2,0,4,1,0,1,1,99,1
CC,7025881171,Sofía Rodríguez,11032009,52,37,87,24,5,0,3,1,0,1,0,726,0
CE,5058402212,Manuela Martínez,13042024,56,16,46,74,1,1,6,1,1,0,1,605,0
TI,0379227961,María Murillo,28011980,17,70,26,94,6,1,6,1,0,1,1,890,0
CC,6454610290,María Martínez,19072003,69,36,64,88,5,1,1,0,0,1,0,555,0
CC,5770277805,Miguel Martínez,17011955,36,73,43,57,5,1,6,1,1,0,1,815,0
CC,8146876952,Juan Martínez,01091950,90,56,6,25,3,0,1,1,0,1,1,108,0
TI,4657927369,Sofía González,22011972,46,98,40,26,3,1,1,1,1,1,0,998,0
TI,9045167964,Ana Castaneda,08121980,42,20,48,23,4,0,1,0,0,1,1,787,1
CC,2624557140,María González,23081985,86,76,15,83,4,0,6,1,0,0,1,319,1
CC,7622889162,Sofía Cifuentes,25011957,15,66,88,11,4,0,4,0,0,1,1,162,0
CE,8044388958,Ana Murillo,04121943,1,74,17,76,3,1,4,0,1,1,0,114,0
CC,8659759847,Gabriela Cartagena,02121991,50,58,12,19,1,0,3,1,1,1,0,593,1
TI,5574394254,Marcela Cartagena,23061968,100,94,27,32,6,0,2,1,1,0,1,789,0
CC,2477315471,Miguel López,21031966,27,22,32,89,5,1,6,1,1,1,1,764,0
CE,6844452184,David Rodríguez,14042003,30,27,41,47,3,1,5,0,0,1,0,910,1
CE,5802788832,David Hernández,21101962,84,100,91,8,4,0,3,1,0,1,1,730,1
CC,1923414213,Miguel Martínez,11061943,28,55,16,82,3,0,2,1,1,0,1,426,1
CC,1298890857,Miguel Hurtado,16051926,46,51,99,28,5,0,1,1,1,1,1,477,1
TI,5141577576,Miguel Murillo,28111933,24,94,18,77,6,1,1,1,0,1,1,437,1
CC,1949687991,Marcela Cifuentes,08031942,87,73,56,34,2,1,4,0,1,1,1,230,1
CC,6103521825,Daniela Rodríguez,27021953,88,85,95,22,2,0,6,1,0,1,0,292,1
CE,3845003839,Daniela López,12092023,89,40,20,33,3,1,5,1,1,0,1,607,0
CC,0433815839,Miguel Hernández,07041979,79,64,26,4,2,1,1,1,0,1,1,15,1
TI,4632392014,María Hurtado,20091948,8,9,51,32,4,0,1,0,1,1,1,269,1
TI,8096798961,Sofía Castaneda,15081936,43,6,66,12,5,1,1,0,0,0,1,183,1
CC,0220382833,Sofía Cifuentes,04031988,63,66,36,26,2,1,1,1,1,0,0,289,1
CE,2697387881,David García,17022002,36,74,5,71,4,0,3,1,1,0,0,614,1
TI,8708221532,Luis Murillo,13121969,44,83,53,17,4,1,5,0,0,1,0,191,1
CE,8905668429,Ana Hurtado,13121965,33,85,2,56,1,0,5,1,1,0,0,40,0
CC,9084371789,Marcela Castaneda,15061937,32,29,4,26,3,0,5,0,1,1,0,760,1
CC,3575945742,Manuela Murillo,25101966,82,38,63,52,1,0,5,1,1,0,1,131,1
CE,2775139645,Laura Martínez,04102003,1,88,90,23,1,1,6,1,1,1,1,936,0
CC,5554697473,Carlos González,23051973,80,51,48,100,4,0,5,1,0,0,0,448,1
CE,1721692641,Gabriela Perez,14021934,90,46,94,38,6,1,6,0,1,0,1,793,1
CC,5105365271,Laura Cifuentes,28101969,6,87,46,50,1,0,2,0,0,0,0,789,0
CE,9786783080,María González,09031996,67,88,26,23,5,0,2,1,0,0,0,634,1
CE,7592722147,María Martínez,10081943,49,18,89,53,4,1,4,0,0,1,0,353,1
CC,5493200262,Juan López,23031984,46,64,45,3,1,0,5,1,0,1,0,132,1
CE,6339686623,Sofía Cartagena,08071927,58,89,61,83,1,0,2,0,1,1,0,341,0
CE,3238266392,Miguel Rodríguez,26052008,54,54,90,47,3,1,4,1,1,0,1,476,1
CC,4987902573,Gabriela Cartagena,28101970,42,17,77,96,1,1,3,1,0,1,1,872,1
CC,6283670175,Marcela Martínez,01051936,38,62,41,64,6,0,2,1,1,0,1,740,1
TI,1727023037,Gabriela Hurtado,27031965,3,82,49,42,1,1,5,0,0,0,0,906,1
CC,9412201124,Gabriela Hurtado,18101953,73,74,30,11,3,0,3,1,1,0,0,623,1
CE,2522875072,Sofía Cartagena,08061963,30,3,80,60,3,1,2,1,1,1,1,960,1
TI,2555222816,Luis Hurtado,20081924,41,36,83,97,6,0,6,0,0,0,0,962,0
TI,1729144760,Ana Hurtado,26061937,49,30,97,91,2,0,2,0,0,1,0,484,0
CE,6870519986,Marcela Martínez,12091977,62,71,77,10,6,1,4,1,1,1,1,993,1
CE,2830653790,Luis Perez,20061930,68,55,56,25,3,0,5,1,0,1,0,503,0
CC,2694547578,Ana Hurtado,14101975,19,26,62,75,2,0,2,0,1,1,1,873,0
TI,2384068350,Marcela Perez,07081967,16,29,17,94,2,0,5,0,1,1,1,207,1
