tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,4038031693,Juan López,27041967,9,36,22,35,6,0,3,0,1,0,1,804,1
TI,7846250949,Juan Perez,26011945,24,45,73,58,1,1,2,0,1,1,1,580,0
CC,8723525374,Miguel Murillo,23011958,55,29,68,79,4,1,6,0,0,1,0,542,0
CE,1697400121,Laura Cifuentes,19021970,27,20,14,48,1,0,4,0,1,1,0,529,0
TI,0005215276,Gabriela Cartagena,06081936,22,2,16,39,2,1,6,1,1,0,1,567,1
CC,0086892448,Luis Cifuentes,04091949,27,61,87,48,5,1,5,1,0,0,1,409,1
CE,1038831992,Gabriela Hurtado,27081998,15,37,98,84,5,1,2,0,1,0,0,145,0
TI,6989531825,Miguel García,24011950,55,31,46,54,1,1,1,1,0,0,1,719,0
CC,3949243448,Daniela Hurtado,05081937,93,87,1,52,2,1,1,0,0,0,0,304,1
CE,2824933077,Gabriela López,15041980,91,30,17,29,3,1,6,0,0,0,1,827,1
TI,9103040463,Luis Castaneda,03111921,39,23,94,32,3,1,1,1,1,1,0,312,0
TI,5322512337,Luis Cartagena,28101988,87,72,73,87,2,0,5,1,0,1,1,434,1
CE,6207511201,María Murillo,16032002,66,77,72,10,6,0,1,1,1,1,0,643,1
TI,6037712476,Sofía Perez,15031947,58,46,88,81,1,0,2,0,0,1,0,989,1
TI,6690204798,Laura García,13111933,56,52,21,49,5,0,6,1,0,1,0,210,1
CC,8988028090,Daniela Hernández,28031934,72,79,45,98,6,1,1,1,0,1,0,836,0
CE,0554329661,Gabriela Murillo,12072003,87,8,82,80,3,0,1,0,1,1,1,845,1
TI,7871274629,Luis González,12072002,1,21,6,91,1,1,6,0,1,1,1,764,0
CE,9623686709,Sofía Rodríguez,06041948,9,15,40,9,1,1,3,1,0,0,1,920,1
TI,6344376605,Luis Murillo,27071959,72,18,56,96,3,1,3,1,1,1,1,929,1
CC,6664406762,Melissa García,10041940,98,22,62,21,3,0,3,1,1,0,0,694,0
CC,6905681333,Juan González,28121975,89,88,87,95,1,1,2,1,0,1,1,397,0
CE,6817526931,Gabriela González,23031985,15,49,67,73,3,0,1,1,1,0,0,280,1
CE,0442916834,Laura Hurtado,12081959,22,52,99,94,2,1,1,1,0,1,0,216,1
CC,2500249490,Miguel Perez,02021962,1,47,81,91,2,0,2,0,1,1,0,194,0
TI,8014548955,Sofía García,10011927,6,36,24,99,6,1,6,1,0,0,1,662,1
TI,0884763341,María Cifuentes,05021995,29,70,69,89,5,1,6,1,1,0,1,924,1
CE,3503662129,María Castaneda,17061938,94,5,47,43,5,0,2,0,0,0,1,909,1
TI,6931589373,Manuela Hernández,02021990,22,68,2,17,3,1,5,0,1,1,1,728,0
CC,1099238834,Sofía Cartagena,09072002,94,94,75,82,5,1,3,1,1,1,1,480,0
TI,4704527914,Daniela Martínez,24022001,64,18,62,93,6,1,6,0,1,1,0,602,0
CE,2697367285,Ana Martínez,19081933,55,99,82,16,4,1,3,1,1,0,1,157,1
CC,6179881434,Daniela García,15011932,85,22,15,80,4,0,6,1,0,1,0,267,1
CE,7834348889,Juan García,06021929,12,29,2,41,3,0,5,1,1,0,1,686,1
CC,5746731722,David Rodríguez,09081999,82,97,36,30,1,1,1,1,1,1,1,182,1
CC,5334577305,Luis Murillo,24051990,16,66,40,17,1,1,2,0,0,0,0,94,1
CE,5171091729,Manuela Hernández,13121984,95,8,82,69,2,1,6,1,1,1,0,486,1
TI,8698133954,Sofía Martínez,11101926,29,71,100,40,6,1,4,0,1,1,0,181,1
CC,9862482567,Juan Castaneda,05042009,9,53,100,86,3,1,6,0,1,0,0,90,0
TI,1681547449,David Hernández,10081936,33,61,100,22,6,0,1,0,0,1,0,808,1
CE,3689387778,Juan López,23101926,97,81,89,23,6,0,3,0,0,0,0,172,1
CE,3449475422,Marcela Cartagena,25021995,42,36,78,26,4,0,4,1,1,0,0,352,0
CE,1589312289,Daniela Hernández,10071983,6,21,81,87,3,1,6,1,1,1,1,559,0
TI,5212263944,María Hurtado,18011965,75,25,2,54,5,1,1,1,0,1,0,491,1
TI,0715479094,Carlos González,24021955,27,92,9,68,5,1,3,0,0,1,0,676,0
TI,2458995038,Melissa Cifuentes,25021950,32,20,52,82,5,1,4,1,1,1,1,207,1
CC,9109925751,Juan López,21031961,72,24,3,56,6,1,5,0,0,1,0,461,1
TI,0180418131,Carlos Rodríguez,22041996,100,2,71,23,3,1,6,0,0,0,1,983,0
CC,2006468166,Luis Rodríguez,05051973,3,69,14,10,3,0,4,0,1,1,0,858,0
CE,3128016364,Melissa Cartagena,24031941,36,96,15,82,2,0,1,1,0,0,1,668,0
CC,2842836148,María Cartagena,26012006,39,37,94,22,6,0,2,1,0,1,1,701,0
TI,3403309618,Juan Hernández,19051974,37,5,39,39,2,1,1,1,1,0,1,530,1
CC,6935413469,María García,25061936,10,33,47,88,6,1,1,0,1,1,0,802,0
CC,4353344257,María Hernández,17031984,3,50,7,72,5,1,5,0,1,0,1,937,0
CC,5530002286,Gabriela Martínez,04041941,62,2,9,41,4,1,3,1,0,0,1,472,1
CE,7019964875,Daniela Perez,15071949,47,49,80,72,1,1,3,0,1,1,0,650,1
TI,8187669612,Luis Hernández,12061957,34,71,100,59,3,1,4,1,1,0,0,383,0
CE,6090330833,Daniela Perez,25091935,94,6,74,92,5,0,3,1,1,1,1,690,1
TI,5002721984,David Perez,17011933,29,44,22,55,5,0,1,0,1,0,1,703,1
CE,7142175291,Ana López,07021981,31,47,24,49,1,0,6,1,0,0,1,784,1
