tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,2685172218,David García,11091962,50,48,77,3,6,0,3,0,0,0,1,514,0
TI,0919090933,Sofía García,13072003,69,67,87,62,1,0,5,1,1,0,0,10,0
TI,0511394705,Manuela García,25041957,39,32,98,93,1,1,5,0,1,1,0,224,1
TI,3873543235,Laura Perez,05091942,77,52,35,87,5,1,3,1,0,1,0,637,0
TI,5377134546,Luis González,22012007,90,15,88,58,1,1,2,0,0,1,0,582,0
CE,3438463523,David Cifuentes,27121952,43,98,4,77,2,0,6,0,0,1,1,858,0
CC,7557530064,Manuela Castaneda,10081953,37,30,64,54,5,0,4,0,0,0,0,1000,0
CE,1684243370,Luis Cifuentes,01081937,1,50,17,76,5,1,4,1,0,0,0,881,0
CE,3108284230,Miguel Rodríguez,21051968,73,61,26,74,6,1,1,1,1,0,1,870,1
CC,6728366515,Melissa López,01091935,12,27,83,17,5,0,6,0,0,1,0,496,0
CC,4353736529,Gabriela García,18021985,52,3,30,83,2,0,1,1,1,0,1,585,0
TI,1862419170,Laura García,03071941,65,97,62,99,1,1,5,1,1,1,1,182,0
CE,4263287910,Juan Hernández,16041976,45,60,66,77,1,0,3,1,1,0,0,792,1
TI,5390505274,Luis Hurtado,17041974,48,52,16,83,5,1,1,0,0,0,0,454,0
CC,2340391033,Daniela Cifuentes,17071973,17,17,100,15,5,0,5,0,0,0,0,924,1
TI,0426778706,Gabriela Castaneda,19031936,23,72,63,44,1,0,5,0,1,0,0,20,0
TI,9429483167,Ana Cifuentes,19101961,70,26,90,6,2,0,3,1,0,1,0,75,0
CC,9271039134,Carlos López,09021933,38,51,61,36,4,1,2,0,0,1,0,850,1
TI,8115041062,Ana Hurtado,07041936,69,18,55,90,6,0,6,0,0,0,1,154,1
CE,6506350399,Juan Hernández,07062006,34,100,45,22,4,0,6,0,0,1,1,225,1
TI,0363963530,María Hernández,22111961,34,47,72,19,3,0,6,0,0,0,1,591,1
CC,0849971237,Miguel Rodríguez,26061983,100,86,65,6,4,0,6,0,1,1,1,726,0
TI,3076873151,Gabriela López,24011954,81,40,90,8,5,0,1,1,0,0,0,184,0
CC,2650969056,Ana Castaneda,27041950,64,21,96,85,1,1,2,1,0,1,0,165,0
TI,1766081391,Manuela Cartagena,07051962,76,34,78,99,5,1,5,0,0,0,1,133,1
TI,3740065933,Daniela Perez,02021934,10,98,3,66,4,1,6,0,0,1,0,956,0
TI,6343831115,Luis García,18061977,10,35,69,92,1,0,3,1,1,1,0,987,1
CE,1514460970,Luis Rodríguez,19071934,27,25,40,59,4,1,1,1,0,1,0,548,1
TI,9913676199,David Rodríguez,03101975,77,74,60,54,4,1,3,1,0,1,0,198,1
CC,9008091919,Juan Hurtado,13011937,12,40,43,76,3,0,5,0,1,1,0,528,1
TI,5748666841,Daniela González,11031976,85,4,63,87,3,0,2,1,1,1,0,532,0
TI,9762747637,Laura Murillo,25062008,30,2,31,1,6,0,2,0,0,0,1,300,1
TI,6541906740,Carlos Castaneda,26041962,22,53,19,59,3,0,3,0,1,0,0,43,1
CC,9544698814,Melissa Hurtado,04101969,19,96,92,40,2,0,2,1,1,0,0,641,0
CC,7817830272,Sofía Martínez,03071971,12,24,24,41,2,1,4,1,0,1,0,280,0
TI,4601818908,David Rodríguez,11071978,96,43,14,79,3,1,2,1,0,0,1,837,0
CC,8191076346,Gabriela García,20091942,63,60,63,90,3,1,6,1,1,1,1,209,0
CE,4679085216,Miguel Cifuentes,06071975,35,60,91,57,1,1,3,0,0,0,0,121,0
CE,2397698288,Carlos Hurtado,09022008,72,9,10,41,6,0,5,1,1,0,0,248,0
TI,0647177854,Luis Perez,03011999,44,81,71,66,5,1,6,1,0,0,1,328,0
CE,7749557170,Juan González,14031968,2,13,29,27,6,0,4,0,0,0,0,262,1
CE,1980795349,Melissa Hernández,08011974,23,48,20,20,1,0,3,1,0,0,1,624,0
TI,8295150354,Carlos González,02111990,70,50,86,52,1,0,2,1,1,1,0,272,0
CE,0251802363,Sofía López,18081958,20,8,92,57,6,0,2,1,0,0,0,991,1
CC,8200879242,Miguel Cartagena,09051971,50,54,34,43,2,1,4,0,0,0,0,237,0
TI,9130706340,Manuela Hernández,17121998,89,79,19,54,6,1,6,1,1,1,0,953,0
TI,8406702557,Daniela Castaneda,05091954,85,75,16,33,5,1,6,1,0,0,1,21,1
