tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,3691889357,María Hurtado,14051914,32,54,40,12,3,0,2,0,1,0,0,769,0
CC,4274948659,María Hernández,13021993,56,57,69,30,5,0,1,0,1,0,1,877,1
CC,2498835840,David Cifuentes,03021929,68,73,95,8,4,0,5,0,0,0,0,868,0
CE,7890690894,Miguel García,18011952,99,26,90,58,1,0,4,0,1,1,1,886,0
TI,3758400495,Luis Murillo,11031947,50,55,21,85,4,0,1,0,1,0,1,792,1
CC,1515747748,Luis López,15041935,9,41,48,40,3,1,3,0,0,1,1,851,0
CE,3081058971,Marcela Hurtado,03081956,62,77,79,38,6,1,2,0,0,1,1,827,1
CE,6824310295,Carlos Rodríguez,09111995,88,79,28,80,6,1,4,0,0,0,0,128,0
CE,7139610676,Miguel Cifuentes,23111965,26,21,75,41,2,0,4,0,0,1,0,355,1
CC,2740165099,Juan Rodríguez,07041967,20,76,61,36,2,1,3,1,1,1,0,930,1
CE,5118549935,Manuela Perez,04022020,85,7,85,15,2,1,4,0,1,1,1,458,0
CE,0655633964,Daniela Rodríguez,18031954,12,34,11,50,5,0,2,1,0,0,1,954,1
CC,8307741366,Juan Perez,06122005,72,84,57,5,2,1,1,0,0,1,0,859,0
TI,1863710192,Gabriela Rodríguez,22031995,94,52,30,74,5,1,4,0,0,0,1,71,0
TI,9254151210,María Hernández,24061931,39,38,23,85,5,1,3,1,0,1,0,749,0
CC,5119689382,Marcela Murillo,28081990,43,81,26,56,6,0,4,0,1,1,0,513,0
CE,7233415853,Juan Martínez,09081951,41,69,7,50,4,1,5,0,0,0,1,672,1
CC,1861753227,Daniela Cartagena,07061993,65,49,100,63,3,1,2,1,0,1,1,702,0
CC,8963968308,Ana Cifuentes,15101977,83,94,79,15,2,0,5,1,0,1,1,824,1
CE,2388100492,Marcela Cartagena,02091985,37,5,22,63,1,1,6,0,1,1,0,165,0
TI,1930834806,Laura Perez,08061919,48,90,64,66,1,0,1,1,0,1,0,840,1
TI,4383259614,Miguel López,22091936,2,7,73,69,5,1,1,1,1,1,1,255,0
TI,9321666236,Marcela Cartagena,03031948,94,44,43,39,4,0,4,0,0,1,0,527,1
CE,4405812988,David Perez,02111941,38,17,38,100,2,1,5,1,0,1,0,432,0
TI,3142169557,Juan Castaneda,05031982,51,19,24,19,2,1,4,0,0,0,1,754,1
CC,0926084893,Miguel López,20111951,77,48,7,7,2,0,1,1,0,1,0,884,0
TI,7863567105,Carlos Rodríguez,25051974,94,87,70,90,3,1,1,0,0,0,0,262,0
CE,3638004162,Manuela Murillo,14071990,16,94,1,65,1,1,3,0,1,1,0,723,1
CE,0435484802,Carlos Cifuentes,03081993,63,92,6,13,2,1,3,0,0,1,0,464,1
CE,1904403085,Gabriela Cartagena,13031944,19,85,8,84,1,0,6,0,1,0,1,225,1
TI,5863762537,Miguel García,25032005,41,8,97,14,3,1,4,0,0,1,1,752,0
TI,8455691631,Melissa Perez,01081990,31,63,22,52,1,0,3,1,1,1,1,318,0
CC,5638791793,Marcela López,06012004,10,79,46,15,1,1,6,0,0,0,1,594,0
TI,1819736721,Sofía Hernández,09091941,89,24,58,84,2,1,6,1,1,1,1,558,1
TI,1053178027,David García,16111928,84,59,47,33,5,1,6,1,1,0,0,988,1
CE,9446070763,Ana Hurtado,13091970,84,39,47,25,4,0,3,0,0,0,1,708,1
CE,4420654624,Gabriela Cartagena,24042004,88,70,83,15,2,1,3,0,1,0,0,854,0
CC,7584531780,Juan González,16052005,78,48,79,4,3,1,5,0,0,0,1,843,1
CC,3296260456,Gabriela Martínez,14121935,79,17,23,27,1,1,6,1,0,0,0,907,1
CC,1562490003,Laura Perez,05011963,100,57,88,82,6,0,2,1,1,0,0,353,1
CC,0258201493,Manuela Hurtado,17041915,12,6,48,58,2,0,5,1,0,1,1,340,0
CE,3504230716,Laura González,21051940,83,25,45,31,1,0,2,1,0,0,1,105,0
CE,9747214805,Manuela Castaneda,22011947,1,47,56,99,6,1,3,0,0,1,1,582,1
CE,0299586322,Gabriela López,23071971,12,89,15,90,4,0,2,0,1,0,0,729,1
TI,1546947806,Sofía Castaneda,13051948,77,20,5,46,5,0,4,0,1,0,1,599,1
CC,1258862114,Ana Murillo,07021951,11,32,51,3,5,1,5,0,0,1,0,826,1
CC,4277683574,David Perez,13061997,10,90,83,31,6,1,4,1,0,0,1,699,1
CC,9682767785,Marcela García,15121974,65,81,37,9,6,1,3,0,0,1,0,975,0
TI,8187180345,Juan González,10011971,91,53,52,79,4,1,3,1,0,0,0,824,1
CE,0016434828,Carlos Cifuentes,24121940,61,3,69,48,3,1,6,0,1,1,1,653,0
CC,3848561836,Marcela Martínez,02011918,46,2,93,1,3,1,3,0,0,1,1,63,0
TI,0706186043,Juan García,11081933,93,3,16,3,2,1,2,1,0,0,1,903,0
CE,0322578335,David Murillo,18091970,61,70,41,5,5,1,4,1,0,1,0,580,0
TI,4854480904,Sofía Cartagena,26121947,79,10,35,99,3,0,4,1,0,1,1,880,1
CC,1114527294,Miguel López,21041945,11,69,84,22,3,0,2,1,0,0,0,69,1
CC,9362445670,Sofía González,15051965,1,54,44,57,3,0,3,0,1,0,0,425,0
CE,0537546644,Juan Rodríguez,06021972,35,37,87,48,1,0,1,0,0,1,1,892,1
CE,4936381241,Ana Murillo,15052004,85,61,14,10,6,1,2,1,1,0,1,90,0
CC,8779170242,Laura Cartagena,12101958,79,79,64,9,3,1,6,1,1,1,1,878,1
CC,1740502872,Ana Hurtado,20041987,82,94,3,55,1,0,4,1,1,1,1,979,1
CC,8464199629,Luis Hurtado,25032016,32,62,93,30,2,1,4,0,1,0,1,12,0
TI,8167794852,Sofía García,12031940,71,52,95,14,5,0,3,1,0,0,0,972,1
CE,4078796095,Melissa Rodríguez,04011932,44,27,5,77,6,0,2,1,1,0,1,835,0
CE,5727171226,Luis Cartagena,14062000,95,94,37,51,1,0,5,0,0,1,0,233,0
TI,5401883102,Marcela Castaneda,21082003,15,79,39,63,3,1,4,1,0,0,0,732,0
TI,7999768976,María López,23031994,57,94,47,18,2,0,2,0,0,1,1,179,0
CE,8152343724,Marcela Hernández,10102005,17,25,29,33,3,1,1,1,1,1,0,397,1
CC,6391763657,Laura García,27081955,32,58,87,16,3,0,1,1,1,0,0,835,0
TI,7641396900,Marcela Hernández,07091950,37,99,19,8,1,0,2,1,0,1,0,524,0
TI,3387427535,María Hernández,11031944,36,19,40,17,6,1,2,0,1,1,1,397,0
TI,6082054378,Laura López,25122007,70,16,9,53,2,1,1,0,0,0,0,669,1
CE,5437413849,Daniela Perez,19071998,42,67,60,14,6,0,2,0,1,0,0,556,0
CE,5937646866,Juan Hernández,16101968,31,23,35,76,5,0,6,0,1,0,1,28,1
CE,3336945761,Manuela Castaneda,21052002,74,43,23,75,3,1,2,1,0,0,0,438,1
CC,5919263201,Manuela Cartagena,11101997,84,96,86,42,6,1,1,1,0,0,0,342,0
TI,1076494076,Sofía Murillo,23051952,16,23,26,5,1,1,1,0,1,1,1,315,1
TI,3020112292,Gabriela García,19021954,42,90,56,20,4,0,3,0,1,0,1,545,1
CE,2747462469,María Hernández,06091962,70,8,81,13,1,1,4,1,0,0,1,270,1
CE,6462850895,Laura Cartagena,15031984,31,85,81,87,3,0,6,1,1,1,1,552,0
CC,6971793781,Gabriela Perez,10011926,86,56,26,48,6,0,1,0,0,1,0,424,1
