tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,5049904479,David Cifuentes,06061936,27,24,49,66,5,1,4,1,1,0,0,717,1
CC,3512529945,Manuela Rodríguez,25031993,30,6,59,4,1,1,5,1,1,1,0,569,1
CC,1059843634,Laura García,02121988,38,55,86,21,5,0,5,0,1,1,0,794,0
TI,3276167516,Sofía García,06081968,53,21,69,8,5,1,3,0,0,0,1,913,0
TI,9757917614,Melissa Hernández,07091926,78,5,75,17,6,0,5,1,0,1,0,761,1
CC,9037520368,David Murillo,01021957,52,46,67,16,4,0,2,1,1,1,1,25,0
CE,8172836327,Ana Perez,10061996,92,15,55,46,4,0,5,1,1,0,1,288,1
TI,2934023586,Marcela Hernández,22092002,100,94,60,70,6,1,5,0,1,0,0,747,1
TI,6372445201,Laura Castaneda,20081957,31,58,42,26,2,1,1,1,0,0,0,857,1
CE,4721965311,Juan Martínez,15061953,89,79,34,32,1,1,5,0,0,1,1,48,0
TI,5994113323,Marcela López,10051961,92,98,44,73,3,0,4,0,1,1,0,699,1
TI,6359426252,Laura López,21061996,88,76,25,51,4,0,6,1,1,0,0,425,0
CE,4597940232,Laura Cifuentes,28122002,20,84,74,80,2,1,2,0,1,0,0,720,1
CE,1290400002,Sofía Castaneda,13031993,28,90,47,62,1,0,6,1,0,1,1,87,0
CC,4913826482,Laura Hurtado,17122002,67,94,94,15,4,1,6,1,1,1,0,602,1
CE,7641129703,Luis Cifuentes,04042002,66,55,100,63,6,0,5,0,1,1,1,729,1
CC,7789301311,David Martínez,07031982,13,57,35,38,3,0,4,0,1,0,0,70,1
CE,5849515978,Luis Murillo,26101977,40,13,87,97,1,1,1,0,1,0,1,612,0
CE,1261344800,María García,19051934,93,34,42,2,2,1,1,1,1,0,0,154,1
CC,5955452686,Luis Rodríguez,09111952,30,50,99,69,4,0,6,0,1,0,1,522,0
TI,1742718633,Gabriela García,18061944,35,15,67,2,1,1,2,1,1,1,0,219,1
TI,2942103614,Manuela Perez,27042002,10,78,30,3,4,1,4,1,1,1,0,90,0
TI,7022749221,Manuela López,21041960,77,89,8,14,5,0,5,0,0,1,1,74,0
CC,5051421965,Manuela Castaneda,19031998,46,95,23,72,4,0,5,1,1,0,0,261,0
TI,2283912167,Juan Cifuentes,09091965,68,58,26,27,4,0,1,0,0,0,0,390,1
TI,2005481303,Laura Cartagena,22041954,96,89,50,77,4,0,6,1,0,0,0,875,0
TI,9913291693,Marcela Hernández,08081991,41,18,59,10,2,0,1,0,1,0,1,280,1
TI,6253158713,Gabriela Cartagena,12111973,39,92,63,46,6,0,1,1,0,1,0,430,0
CE,0847558536,María Martínez,03011976,6,6,39,10,2,0,3,1,0,1,0,700,1
TI,7018981347,Marcela López,02021992,40,27,32,43,5,1,6,0,0,0,0,40,1
CC,1778102911,Daniela Cifuentes,05091968,95,36,23,75,5,1,5,0,1,1,1,187,1
CC,0398201026,Ana Castaneda,05111968,35,79,99,63,2,1,4,0,0,1,1,385,1
TI,6358402591,Sofía Perez,16031978,7,85,11,84,5,0,4,1,0,1,0,649,1
CE,5267593493,Manuela Castaneda,26061976,38,38,76,58,5,0,5,0,1,1,1,785,0
CE,9148104244,Carlos Hurtado,01041985,34,77,27,56,4,1,2,0,0,0,0,758,1
CE,3617439516,Laura González,12082000,10,78,84,49,1,0,2,0,1,1,0,752,0
CE,8068023727,Juan Hernández,05011964,92,80,60,84,4,0,1,1,1,0,0,644,0
CE,8875807968,Ana Cartagena,28071975,87,22,83,16,2,1,3,1,0,0,1,967,1
CE,3659386105,Miguel Rodríguez,07091985,90,41,21,63,1,1,3,0,0,1,0,934,1
CE,8738046537,Juan Murillo,22061973,72,58,95,30,1,0,3,0,0,0,0,331,1
CE,6576844014,Ana García,28071988,2,48,28,43,4,0,6,1,1,1,0,578,1
CC,1464606397,Marcela Perez,14011994,43,93,79,10,3,1,1,0,0,0,0,277,0
CE,2464087707,Marcela Hurtado,12121969,91,17,68,92,4,0,5,0,0,1,1,400,0
CE,5652347794,Miguel López,12101960,3,97,27,11,2,0,2,0,1,1,0,800,0
CC,6920518923,María Perez,03121999,85,20,68,46,4,1,3,1,1,1,0,850,1
CC,2636158917,Sofía Castaneda,04042009,31,71,68,34,5,1,3,1,0,1,1,871,0
CE,6034697892,Juan Martínez,20021926,81,86,85,53,3,0,5,0,0,0,1,610,0
TI,7993461456,Daniela Martínez,03101933,30,58,26,88,4,1,5,0,0,1,1,985,0
TI,3544050346,Laura Murillo,25071965,53,22,42,20,3,1,1,1,0,1,1,448,0
CE,5798959259,Manuela Rodríguez,24011978,65,69,10,25,6,1,3,1,1,0,0,890,1
CC,2486294683,Gabriela Martínez,27081970,74,9,46,17,6,1,1,0,0,1,1,429,0
CE,3908628210,Luis Hurtado,23071997,50,96,33,93,5,0,6,1,0,1,0,300,1
CE,7330506398,Ana Cartagena,20101971,40,8,89,22,2,1,1,1,0,0,1,569,1
CC,6447586059,Ana Perez,22121967,65,64,44,36,3,1,3,0,0,0,1,722,1
TI,5476229141,Carlos García,01091966,6,93,85,86,1,1,6,0,1,0,1,652,1
CC,1632827258,Gabriela Hernández,21021998,37,16,20,31,3,1,6,1,0,0,0,245,0
CE,4147547889,Marcela Hernández,10082001,50,56,68,8,4,0,1,0,1,0,1,514,0
