tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CE,0379978145,María Hurtado,19071942,96,51,79,45,1,1,1,0,1,0,0,205,0
TI,9835322588,Gabriela López,02041980,25,85,14,38,5,0,5,1,0,0,1,173,1
CE,0124971476,Laura Perez,13101952,50,1,75,48,4,1,6,1,1,0,0,399,0
CC,2162064453,Manuela Hurtado,21081945,18,17,37,100,3,1,3,0,0,0,1,747,0
CC,7450190773,Luis Cartagena,25011927,99,15,28,72,5,1,6,1,1,1,0,484,0
CE,5675363254,Carlos López,04091958,68,14,45,10,3,1,3,1,0,1,0,556,0
TI,8820417662,Juan González,26011942,39,19,64,34,2,0,3,0,1,1,0,428,0
CC,1908527241,Daniela Rodríguez,22101986,3,40,43,80,3,1,5,1,1,0,0,857,1
CE,7840710858,Laura Cifuentes,11111970,21,90,14,19,3,1,1,1,1,0,1,357,0
TI,1709004247,Daniela Martínez,25072004,69,77,91,7,5,0,5,1,1,1,0,603,1
CE,5247821312,Laura Perez,06011943,7,16,79,24,2,1,2,0,1,0,1,897,1
CC,0257613658,Ana González,16061990,14,32,55,89,3,0,3,1,1,1,0,363,1
CE,4343244296,Melissa García,27101926,42,32,39,61,5,0,2,0,1,0,0,739,0
CE,6930562319,Carlos Castaneda,07082000,13,9,28,84,3,1,3,0,1,1,0,449,1
CC,2722619270,Miguel Cartagena,03011992,36,3,37,98,3,1,5,1,1,1,0,522,1
TI,8338323106,Juan Perez,20111938,44,15,10,1,1,1,6,0,0,0,1,482,0
CC,3284014968,Manuela Rodríguez,24091927,18,24,7,37,3,1,4,1,0,1,0,628,1
CE,7496700334,David Rodríguez,08111939,55,86,6,63,3,1,1,0,0,1,1,360,1
CC,4328250142,Sofía Perez,28061933,75,89,79,94,6,1,2,1,1,0,0,186,0
CE,3863324961,Juan García,09091973,2,26,33,59,3,1,1,1,0,0,0,109,1
CE,0819666514,Juan González,20011965,83,69,70,61,2,0,5,1,1,0,1,455,0
TI,3133320331,Ana Cartagena,21121979,86,45,34,84,2,1,2,1,0,1,0,742,1
TI,9071156868,David Cartagena,11081963,86,78,62,66,5,1,5,0,1,1,0,762,1
CC,5308474754,María Castaneda,24021968,86,78,71,33,6,0,4,1,1,0,0,171,1
CC,1436878683,Daniela García,28091961,73,16,51,79,1,0,4,1,1,1,1,651,0
CE,8569844678,Sofía Perez,11011992,74,23,42,78,2,0,6,0,0,1,0,425,1
TI,5217143982,Melissa Martínez,21081948,97,22,55,21,5,0,4,1,0,1,0,662,1
TI,6178031516,Gabriela Perez,23081983,68,28,62,86,5,1,3,0,1,0,1,648,1
TI,3147408314,Carlos Martínez,13072007,26,64,37,63,1,1,4,1,0,0,1,135,0
TI,4305823061,Marcela Martínez,04092020,77,99,35,54,2,1,6,1,1,1,1,820,1
CE,5543991144,María López,06101999,16,23,79,91,2,0,4,0,0,0,1,926,0
CC,4138210037,Juan Perez,20041985,28,32,41,20,5,1,5,0,0,1,1,805,1
CE,4874058373,Sofía García,10061958,91,49,49,56,3,0,5,0,1,0,1,612,0
CC,5416751849,María García,03051974,5,75,69,24,4,1,3,0,1,1,0,200,1
TI,5213442699,Gabriela Cifuentes,06111972,3,85,37,63,4,1,5,1,1,0,1,462,1
CC,2975409629,María González,06011940,33,52,29,82,1,0,2,0,0,1,1,842,1
TI,0174003427,Manuela Cartagena,06081937,55,26,98,78,5,1,3,1,1,1,1,819,0
CC,9512836137,Daniela Cartagena,02021941,75,41,28,71,3,0,1,1,1,0,0,733,1
TI,2256494265,Marcela Cartagena,08091940,13,78,43,98,3,1,3,0,0,0,1,106,0
CC,4923693984,Ana Cifuentes,05082017,43,68,51,40,3,1,5,1,1,0,1,390,1
CE,0623870301,Carlos García,21081967,75,60,24,77,6,1,5,1,0,0,1,748,1
CC,8337988470,Daniela Hurtado,25101983,31,35,14,45,1,0,4,0,1,0,0,687,1
TI,8698151188,María López,18031968,52,84,77,78,3,1,6,0,1,1,0,571,0
CC,5183995636,Manuela Martínez,07112009,1,49,98,4,6,0,4,0,1,1,0,597,1
TI,0975018825,María Cifuentes,12011940,89,48,37,41,2,1,4,0,0,1,1,325,0
CC,0579650928,Laura Cifuentes,08101980,85,85,16,48,5,1,2,0,1,0,1,956,1
TI,4153066121,Manuela Murillo,22012009,30,64,56,57,2,0,3,1,1,0,1,63,1
CE,4260193087,Gabriela Hernández,24051934,98,31,31,57,1,1,2,1,0,1,1,962,0
CC,4959103649,Luis Perez,21061929,97,3,46,14,1,0,6,1,1,0,0,819,0
TI,0413433781,Miguel González,26092013,81,68,9,68,3,1,2,1,0,1,1,395,1
CE,9208033689,Daniela Hurtado,24081959,89,29,28,37,3,1,4,1,1,0,0,840,1
TI,8872537799,Luis Rodríguez,28051982,51,83,14,44,4,1,1,0,0,0,0,659,0
TI,1730469034,Gabriela Castaneda,08091934,70,49,62,58,1,0,4,0,1,1,1,169,1
CC,0880545934,Manuela López,25081926,47,3,35,9,4,1,5,1,1,1,0,911,0
TI,1519631553,David Hurtado,12031975,48,42,73,58,6,0,1,0,1,0,1,307,0
TI,9149827109,Gabriela Hernández,17031937,42,22,79,7,4,1,1,0,0,0,1,219,1
CC,5326704206,Luis Murillo,16071939,42,83,57,62,5,1,5,1,0,0,0,106,0
CE,8284054416,Juan Martínez,18021984,79,78,41,50,2,0,5,0,0,0,0,138,0
CE,6829359775,Juan González,08081963,6,85,14,24,5,1,3,1,1,0,1,635,0
TI,7492675773,Manuela García,07051922,50,86,2,70,1,1,4,0,0,1,1,37,1
TI,4145994510,David Murillo,19091965,9,6,98,39,2,0,5,0,1,0,0,60,0
TI,0545402570,Laura López,14111974,12,91,38,88,3,1,4,1,0,0,0,31,1
TI,3574426801,Miguel Hurtado,24071947,13,34,61,10,2,0,3,1,0,0,1,842,1
CC,1775686196,Juan Perez,28101989,34,71,27,5,2,1,1,0,1,1,0,418,1
CC,0815752500,Manuela Martínez,18011948,96,26,31,3,3,1,1,1,0,1,1,187,0
CC,9229156774,Manuela Rodríguez,19091995,98,45,65,61,3,0,3,0,1,0,1,175,0
CE,8236971446,Laura Hurtado,06101972,55,5,58,11,5,1,6,0,0,1,0,155,1
TI,1927563604,Juan García,12021927,76,21,67,27,4,0,5,1,1,1,1,236,1
TI,5048837065,Ana Murillo,12061953,62,20,7,84,2,1,5,0,1,1,1,272,1
CC,6048046409,David Martínez,13061922,55,58,5,81,3,0,4,0,1,0,0,532,1
CE,4570314566,Laura Perez,09031925,49,92,51,7,5,0,4,1,1,0,1,847,0
CE,3609635964,Sofía Castaneda,02011963,20,68,96,21,5,0,3,1,0,0,0,205,0
CC,3452924667,Miguel Cartagena,01101973,61,22,11,59,1,1,1,1,0,1,1,788,0
CC,4348704297,María Cartagena,24011952,47,33,75,51,5,0,3,1,1,1,0,995,1
TI,5296439323,Laura Hurtado,09111927,53,75,70,54,2,0,4,0,0,1,0,187,0
CC,3130482674,Gabriela Rodríguez,02011941,98,33,24,50,4,1,5,1,1,1,0,584,1
CC,9734948415,Luis Murillo,23111956,41,33,63,97,3,1,6,1,1,0,1,941,1
CC,4361532544,Melissa Murillo,23081984,88,3,22,33,3,0,3,0,0,0,0,451,0
CC,3134431262,Sofía González,16061938,90,21,54,98,1,1,3,1,1,0,0,203,0
