tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,4663008482,Juan García,03061967,32,21,26,63,6,0,4,0,0,0,0,159,1
CE,3770321992,Miguel Hernández,23081930,61,50,17,91,4,0,2,0,1,1,1,183,0
TI,0043957130,Luis Cifuentes,06041997,74,40,72,45,6,0,5,1,1,0,0,172,1
CC,7272209789,Melissa González,07121985,20,22,90,2,5,1,1,0,1,1,0,112,1
CC,3657581353,Miguel Cartagena,07111986,58,20,24,92,6,1,2,0,0,0,1,198,1
CC,7863280323,Daniela Murillo,09062006,34,41,83,4,4,1,1,0,0,1,0,677,0
CE,9352110733,Carlos Cifuentes,27021999,26,62,34,45,1,1,6,0,1,0,1,13,0
TI,3829476149,Manuela Hernández,14031964,4,74,20,100,4,0,2,0,0,1,1,657,0
TI,7138706383,Miguel Murillo,14091956,77,53,30,24,4,1,1,0,1,0,0,913,0
TI,4006166196,Gabriela López,20041998,56,20,33,77,5,0,5,1,0,1,1,118,1
CC,8927239627,Marcela López,04081962,92,71,49,80,1,1,6,0,1,1,0,737,0
CC,8791718715,Laura Hurtado,16021944,98,92,86,15,3,1,5,0,0,1,0,612,1
CE,0699888771,David Perez,17011992,15,52,25,33,5,1,4,1,0,1,0,796,0
CE,8241382851,Juan Hurtado,23031961,68,82,97,95,3,0,1,1,1,0,0,352,0
CE,9235233541,Ana Perez,16061955,66,94,98,33,1,0,2,1,1,0,1,956,0
CE,5986784415,Laura Martínez,18071936,56,74,95,22,6,1,6,1,0,0,1,756,0
CE,4055470924,Gabriela Murillo,25081924,92,62,90,54,2,0,6,1,1,0,0,956,0
TI,2279692242,Miguel Rodríguez,01101951,39,11,38,40,1,1,5,0,0,1,1,757,0
CC,7869698299,Sofía Murillo,11011930,69,24,15,44,5,1,4,0,0,0,1,376,0
CC,6758337871,Sofía López,15091971,96,39,18,36,4,1,5,0,0,0,0,157,0
CC,7410701189,Laura López,22061930,38,95,44,39,1,0,3,0,1,1,0,165,1
CC,4159248296,Carlos López,23012009,53,55,47,78,1,1,1,1,1,1,0,523,0
CE,5328831543,Miguel Hernández,05101931,99,49,43,29,1,1,4,0,0,0,0,725,1
CC,0083132726,Sofía Cifuentes,13072004,1,8,15,52,2,0,2,1,0,0,0,117,1
TI,4815001733,Carlos Castaneda,23071964,74,45,93,18,2,1,1,0,0,0,1,818,0
TI,0820438798,Laura García,19021941,8,44,62,30,1,0,4,0,0,1,1,553,0
