tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,7771248684,María González,22091935,84,33,57,63,1,0,3,1,1,1,1,44,0
CE,2404072371,David García,10041928,9,54,52,86,1,1,5,1,1,1,0,429,1
CC,2977028466,Gabriela Perez,15041969,67,6,83,95,3,0,1,1,1,0,0,597,1
CC,6280542539,David López,10081994,1,98,33,69,5,1,6,1,0,0,1,893,0
CC,9781617496,Luis Rodríguez,17111980,41,58,42,43,4,1,6,1,1,1,1,520,1
CE,1882930598,Miguel Perez,13021967,7,6,60,26,5,1,2,0,1,0,0,220,1
CC,6358399753,Laura González,17121958,41,69,88,36,2,0,4,0,1,0,0,626,1
CC,7715365926,Melissa González,16101927,33,97,26,44,6,1,4,1,0,0,0,621,0
CE,5080826146,Juan García,25101967,43,23,49,19,3,1,6,1,0,0,0,677,0
TI,4604778644,Carlos Castaneda,06021991,35,87,18,88,3,1,6,0,0,0,0,388,0
CE,5535415142,Juan Rodríguez,05111961,58,60,61,49,1,0,6,0,0,0,0,486,0
TI,2880190486,Gabriela Castaneda,02031996,93,91,14,62,5,1,5,1,0,0,1,92,0
TI,4088423055,Gabriela Hurtado,27051929,80,4,62,6,6,0,4,0,0,1,0,647,1
TI,7969607617,Luis Cartagena,07102009,92,30,74,97,3,1,1,1,1,1,0,353,0
TI,2757596108,Melissa Hurtado,03032002,75,68,6,71,6,0,4,1,1,0,1,384,0
TI,6054637611,Sofía Cartagena,17081975,29,73,5,49,3,0,3,1,1,1,1,936,1
CE,1179809590,Melissa Rodríguez,18101939,41,100,2,64,1,0,2,0,0,0,0,269,0
TI,4028721271,Carlos Martínez,28031954,75,6,72,24,5,0,2,0,1,0,0,903,1
CC,0896271278,Miguel López,26081928,96,51,17,97,6,0,5,0,1,0,0,285,0
CC,8359631279,David Cifuentes,26101942,96,52,92,88,6,1,3,1,1,0,1,652,0
TI,4276223429,Luis Cifuentes,05111991,14,32,49,3,6,1,2,0,0,1,1,394,1
CC,4267140371,María López,01071994,89,50,95,83,4,1,1,1,1,0,0,541,1
TI,5138712641,Miguel Rodríguez,27011974,8,87,58,7,5,1,3,0,0,1,1,48,1
CC,5731848821,David Cartagena,21081987,74,95,49,16,6,1,1,0,1,0,0,819,1
TI,8570036624,Carlos Hernández,15101926,60,46,16,48,5,0,5,1,1,0,1,527,0
CE,2368022307,Sofía Hurtado,02121983,2,62,51,82,3,1,6,1,0,0,1,996,1
TI,7768500510,Daniela López,15011932,20,42,58,46,2,0,1,0,1,1,0,787,1
CC,4879663995,Melissa Cifuentes,17101947,98,28,73,29,5,1,5,0,1,1,1,227,1
TI,9495687970,Manuela Rodríguez,04051982,13,92,20,47,2,0,3,0,1,0,1,920,1
CE,7585481987,Marcela Cartagena,05081943,36,65,81,93,1,0,4,1,1,1,0,870,1
CE,2103696134,Laura Murillo,28051974,49,70,23,46,3,1,2,0,0,0,0,113,1
CE,5527088260,Luis Hurtado,11021995,62,80,56,25,5,0,4,1,1,0,0,731,0
CC,4597374875,María González,10101999,71,13,15,32,4,1,1,0,1,0,0,282,1
CE,8909579861,María Perez,22011974,66,57,73,100,3,1,6,1,1,1,1,67,0
CC,1345696294,Juan Cartagena,07101997,85,27,60,33,3,1,4,1,1,0,0,906,1
TI,8272939356,María García,05091974,87,25,33,3,4,0,3,0,1,0,0,854,1
TI,6671854785,María Cartagena,06041973,79,14,47,89,1,0,2,1,1,1,1,734,1
CE,3210755256,Melissa Rodríguez,27071983,35,23,92,87,4,1,3,0,0,0,1,246,0
CC,1926352403,Manuela Rodríguez,01031969,14,89,82,4,3,1,2,1,0,1,1,994,0
CC,3191203780,Marcela Cartagena,22071989,13,99,72,61,6,0,2,1,1,0,0,784,1
TI,7095559576,Carlos Murillo,21011926,77,10,73,38,3,1,6,1,0,0,0,430,1
CE,4637095381,Gabriela Murillo,02121940,95,53,100,49,6,1,4,1,1,0,0,669,1
TI,4275761198,Juan Rodríguez,04082005,6,40,35,11,2,0,1,0,0,0,1,303,0
CC,4663754490,Ana Hurtado,05031962,96,80,45,79,3,1,2,1,0,1,0,655,1
CE,7006637960,Daniela Cifuentes,10121924,20,95,92,71,5,1,4,0,1,0,0,233,0
CE,1665154093,Marcela Rodríguez,03041946,19,77,78,5,1,1,5,1,0,0,1,495,1
TI,1264739637,Laura Perez,25071941,31,8,21,89,2,1,6,1,0,0,0,869,0
CC,7313322447,María Cartagena,26051979,97,64,94,87,3,1,5,0,0,1,1,97,0
CC,3134456849,Gabriela Hernández,02011969,8,28,50,24,6,1,1,0,1,1,1,596,0
CC,8971484557,Sofía Murillo,11112000,98,73,15,52,1,1,1,0,0,1,1,207,0
TI,3447631836,Melissa López,09051946,84,21,79,22,2,1,4,0,0,1,1,128,1
TI,0206301668,Carlos Cartagena,06071934,69,44,37,73,4,0,2,0,0,1,1,69,1
CE,8906131155,María Rodríguez,28061938,37,14,32,42,5,0,3,1,0,0,0,575,0
CE,3240094174,Sofía Cartagena,04081927,83,22,20,35,5,0,6,1,0,0,0,558,1
CE,7135493655,Miguel Cartagena,22091966,2,30,80,14,1,1,5,0,0,0,0,518,1
CE,5784977703,Carlos Rodríguez,10091956,76,20,43,24,6,1,5,1,1,1,0,278,1
CC,2702201927,Sofía Castaneda,23091975,8,79,57,63,6,0,6,0,1,0,1,498,1
TI,6127029241,Laura Cifuentes,24012000,16,7,79,64,1,1,5,1,0,0,0,430,1
CC,5825169999,María López,17121981,68,55,31,76,3,0,6,1,1,0,0,54,1
TI,7494038510,Sofía Perez,26091985,73,88,18,29,2,0,2,0,1,1,1,249,0
TI,3159968913,Melissa Rodríguez,09031952,57,66,2,10,2,0,2,1,1,1,1,914,1
CE,2909594005,Marcela González,13081986,73,5,86,20,3,0,3,1,0,0,1,362,0
CC,5437023798,Marcela García,12042002,33,69,75,100,4,1,3,0,1,1,1,57,1
CE,2686934561,Sofía Rodríguez,25031992,56,72,3,89,2,1,3,1,0,0,1,222,0
CE,3163828169,Laura Castaneda,06111974,55,55,34,49,6,0,3,0,0,0,0,84,1
CE,2771605778,Gabriela Hernández,26041974,95,17,87,58,6,1,2,0,0,1,1,434,1
TI,6988633524,Manuela Castaneda,01111947,11,31,68,82,4,0,5,0,0,1,1,484,1
CE,9130962955,Melissa Rodríguez,17051955,65,36,27,85,1,1,2,0,1,1,1,196,0
CC,3280539550,Daniela Cartagena,15041928,79,34,17,11,6,1,5,1,0,1,0,29,0
CC,9503562514,María González,07051928,49,90,94,27,1,0,2,0,0,1,0,764,1
CE,2362486287,Marcela Murillo,06091978,26,19,20,52,6,0,4,0,1,0,1,319,1
