tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,9292849517,Luis González,22041939,77,42,7,77,5,1,3,1,1,0,0,461,1
CE,4356866016,David Murillo,02011944,18,54,42,58,6,1,3,1,1,1,1,817,1
TI,6085197380,Juan Rodríguez,01042008,90,14,83,62,3,1,4,1,1,0,1,725,1
CC,0115674915,Luis Martínez,01091960,82,30,48,1,1,0,6,0,1,1,0,667,1
TI,7662804311,Daniela Hernández,03071968,87,76,6,69,4,1,4,1,0,1,1,741,1
CC,4316515536,Luis Martínez,24051995,57,82,30,71,5,0,5,1,0,1,1,630,1
TI,7608708950,Carlos Perez,24021994,45,58,1,63,5,0,4,1,0,1,1,790,0
CE,1452074597,Juan Hernández,23031947,26,5,29,89,5,0,2,1,0,1,0,217,0
TI,2497070359,Ana García,08051982,87,59,33,98,2,0,6,0,1,0,1,196,1
CC,5628063373,Melissa Castaneda,14051983,18,4,38,69,6,0,4,1,1,1,1,513,0
CC,4849828541,Miguel Castaneda,03011949,2,61,14,43,5,1,5,1,0,1,1,49,0
CC,4563268141,Daniela Murillo,03101977,7,94,4,92,3,0,2,0,0,1,1,76,1
CC,2746896404,Luis González,12011963,75,94,55,64,2,0,3,0,1,1,1,155,1
TI,3432869611,Juan Cifuentes,04111912,60,23,4,82,1,0,4,0,0,1,1,722,0
CC,6383834600,David Rodríguez,09101942,37,71,27,93,4,0,6,1,0,1,1,497,0
CC,0298786442,Ana Murillo,28111939,40,14,67,42,4,1,4,0,1,0,1,426,1
CE,0458649092,David Hurtado,09112000,21,33,3,28,3,0,4,0,0,1,0,792,0
TI,3439346622,Carlos García,21041945,82,12,65,13,6,1,3,1,1,0,0,122,1
CE,9756884223,Manuela Perez,20121960,87,1,41,41,2,0,6,0,0,0,0,933,0
CE,1467329747,Gabriela Castaneda,12101974,44,87,57,55,6,1,6,1,1,0,1,333,0
TI,9649137982,Carlos López,26111961,61,87,28,93,5,0,3,0,0,1,1,5,0
TI,1421568432,María González,03121962,60,40,75,13,3,0,2,0,1,1,0,58,1
CE,4385996643,Luis Perez,08071928,9,34,55,8,5,0,4,0,1,0,0,892,0
TI,1693443307,Marcela Rodríguez,06121973,98,74,9,59,4,1,2,1,0,0,0,456,0
CE,4494388939,Marcela García,10081976,80,18,90,65,1,1,4,1,1,1,1,422,1
CE,4517584159,David López,04051950,88,39,4,85,3,0,6,0,1,1,0,246,0
TI,5188333609,Manuela Cifuentes,07081941,54,68,80,6,3,0,1,0,0,1,0,821,1
CE,3617022279,María Hurtado,26111984,56,82,67,68,3,1,4,1,1,1,0,184,1
CE,5620815794,Laura Cifuentes,27081947,93,55,54,81,2,1,5,0,1,1,1,853,0
CC,3121814410,Juan Perez,27021926,75,13,3,8,6,0,6,1,1,0,1,748,0
TI,9811201395,Luis Castaneda,26071934,99,9,83,24,6,0,1,0,0,0,0,729,1
TI,9424080457,Miguel Hurtado,19011961,97,11,99,63,2,1,2,0,0,0,1,967,1
CE,7319818093,Manuela Hernández,15041975,69,15,44,3,1,0,1,0,1,0,1,435,1
CE,7529971537,Marcela López,19121926,78,74,61,85,1,1,4,1,1,1,1,221,0
TI,0690304104,Ana Cifuentes,11091946,25,27,28,52,3,1,1,1,0,0,0,384,0
CE,7606680643,Carlos González,13031948,53,77,77,5,3,0,1,0,0,0,0,891,0
TI,2151306719,Luis García,15091963,52,87,17,13,4,0,3,1,0,0,0,597,0
TI,9816912266,Luis Rodríguez,10051981,68,29,78,76,3,1,3,0,1,1,0,358,0
TI,2989474807,Laura Hernández,23041965,80,41,87,47,5,0,2,0,0,1,0,981,1
TI,5594843454,Daniela Hurtado,22041940,28,100,65,34,3,0,6,0,1,0,0,92,1
CE,8253414306,Gabriela Perez,18011924,39,56,47,39,2,1,2,0,1,0,0,145,0
TI,9105334545,Miguel Cartagena,23062005,54,89,99,35,5,0,4,1,0,0,1,319,0
CE,5059883108,Ana García,07081992,80,100,99,59,4,0,2,1,1,0,0,247,1
CC,9091235666,Daniela Cartagena,06051976,91,68,43,84,4,0,1,0,0,1,1,572,1
CC,4913640479,María Perez,05041981,65,7,62,69,2,1,2,0,1,0,1,748,0
TI,1340484516,Marcela Hurtado,25052001,31,88,14,40,5,1,5,1,0,1,0,529,1
TI,0878453959,María Hernández,18041946,94,1,69,14,4,1,4,1,1,0,0,309,1
CE,2879177323,Luis González,18042002,59,18,2,2,5,0,1,0,0,1,0,816,0
CE,9803471356,Daniela Hurtado,17111950,64,47,61,31,4,1,3,0,1,1,0,634,0
CE,6887014762,Carlos Cifuentes,03041968,10,90,14,56,5,1,4,1,1,1,1,687,1
TI,0241090398,Marcela García,14041937,28,60,69,78,6,0,1,1,1,1,0,413,1
CC,6583563613,Carlos Martínez,22101946,82,26,58,83,5,0,5,1,0,0,0,445,0
CE,0791630754,María Hernández,25071953,97,82,35,54,5,1,6,1,1,1,0,97,1
CE,3506141365,Daniela Cartagena,20031972,58,31,4,69,4,0,1,1,0,0,0,667,1
TI,0912199947,Sofía García,13061932,47,27,91,61,4,0,6,0,1,1,0,9,1
CE,7559225315,Gabriela Cartagena,08101958,56,9,44,69,1,1,2,1,1,1,0,605,1
TI,0458943625,Miguel Martínez,24071956,77,49,77,100,5,0,2,1,1,1,0,203,0
TI,1530255584,Manuela Cifuentes,12111952,21,81,46,42,6,0,6,1,1,1,0,760,0
CE,4117017878,Manuela Perez,06081944,64,97,10,57,2,1,4,1,0,1,1,599,1
CE,7374414883,David Rodríguez,13091995,35,55,88,43,1,1,2,0,0,1,1,711,1
TI,2867426725,Marcela Cartagena,07041967,4,21,19,23,1,0,2,0,1,1,0,94,1
TI,1736831353,Melissa Hurtado,02091996,89,20,91,84,6,1,3,0,1,1,1,774,1
CE,3461705059,Sofía Hernández,13041974,22,91,25,22,2,1,4,0,0,0,0,589,0
TI,5706259333,Melissa Cartagena,23102017,100,1,26,7,3,0,1,0,0,1,0,541,1
CC,6007455922,Manuela Murillo,04011936,40,75,54,68,2,1,5,1,0,1,1,985,1
CE,8213484257,Manuela Hurtado,18011987,48,67,48,98,5,1,1,1,1,1,1,681,1
CE,0787436450,Daniela Perez,16081989,88,9,19,93,2,0,4,0,0,1,0,493,1
CE,4881679186,David Castaneda,01021970,39,1,84,47,5,1,5,1,1,1,1,728,1
TI,1623314777,Sofía Cifuentes,07031939,15,60,4,92,1,1,2,1,1,1,1,358,1
TI,7839119453,Carlos Hurtado,28051933,82,48,78,97,5,1,5,0,0,1,0,324,1
CC,8357392535,Ana Castaneda,10091990,99,53,17,94,4,1,3,1,1,1,0,162,0
CE,2508247022,Melissa Murillo,19021924,30,47,24,79,4,1,3,1,0,1,1,80,1
CE,2890962365,Miguel Hurtado,12041957,53,14,44,36,3,0,2,0,1,0,0,223,1
