tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,5209135506,Sofía Hurtado,12021994,71,58,98,89,2,0,5,1,1,0,1,10,0
TI,8095783277,Juan López,22021980,50,49,96,55,6,1,5,1,0,0,1,418,1
CE,3737850716,Luis González,08121948,2,31,74,88,1,1,5,0,0,1,1,634,0
CC,7058349967,Gabriela Cartagena,23021963,24,82,77,96,5,0,4,0,1,1,1,597,0
CC,0252643609,Luis Martínez,18031983,61,2,8,13,5,0,4,0,0,1,1,35,0
CC,4028904595,Manuela Castaneda,19071962,24,35,73,22,3,1,3,0,1,1,0,85,0
CC,3693437656,David Cartagena,02031984,64,60,85,67,5,1,5,1,0,1,0,586,0
CE,7146820269,Marcela Perez,07101983,43,60,85,54,1,1,2,0,0,1,1,17,0
CC,4064631476,Manuela Hurtado,26102008,86,76,83,10,6,0,1,0,0,0,0,543,0
CC,2781443928,Marcela Rodríguez,28061970,78,2,42,96,1,0,3,0,1,0,1,643,0
TI,2485923801,Gabriela Martínez,20111928,52,13,77,9,1,1,6,0,0,1,0,728,1
CC,4277836803,Miguel González,02041997,17,67,33,84,2,0,1,0,0,0,1,334,1
TI,4486595642,Ana Cartagena,10041939,46,53,31,38,1,0,1,1,0,1,1,44,1
TI,7376794760,Juan Cifuentes,01031978,25,92,27,21,6,1,4,1,1,1,0,986,0
CC,0214078677,Daniela Perez,12101931,50,91,13,33,3,0,6,0,1,0,0,219,1
TI,9913646769,Melissa Hernández,14021958,74,89,95,83,1,1,5,1,0,1,0,111,1
CE,7028776823,Sofía Cartagena,15102007,61,78,53,51,3,0,6,1,1,1,0,505,0
CE,8620626004,María Cifuentes,12111981,10,11,93,63,6,0,5,0,1,1,1,587,1
TI,2448041845,David Cartagena,05051938,9,31,36,70,1,0,2,1,0,0,0,736,0
CC,4753328489,Laura González,17031945,40,70,77,86,3,1,5,0,0,1,0,754,0
CE,7244372054,Luis Cifuentes,21051990,59,78,45,34,4,0,4,1,1,0,1,718,0
CC,8379520532,Sofía Cifuentes,20021969,15,73,2,78,3,0,2,0,0,0,0,979,1
TI,4529931019,Miguel González,15071965,51,2,65,13,6,1,1,1,0,0,0,473,0
CE,3839870611,Carlos González,08041989,24,49,40,54,4,0,6,0,0,0,1,724,0
CC,3783241888,Ana Cartagena,16092006,31,6,65,84,6,1,6,0,0,0,1,24,1
CE,1590760830,Marcela Cartagena,27021999,26,42,35,6,2,0,3,0,0,0,1,95,1
CC,9179754809,Daniela Hurtado,20121980,36,45,84,79,1,0,5,0,0,1,1,41,0
TI,5839130507,Luis Hurtado,19051952,86,85,37,70,1,1,2,1,1,1,1,874,1
TI,3545178953,Juan González,21121988,84,57,22,29,3,0,3,1,0,0,1,652,1
CE,2153960204,Manuela Martínez,12101933,12,1,33,83,1,0,6,0,0,1,0,569,0
CC,2957384198,Carlos Hernández,24081947,76,53,19,24,4,0,5,1,1,0,1,683,1
CC,7924754686,Daniela González,06101924,59,66,53,4,4,1,6,1,1,1,1,535,1
CE,4872058881,Daniela Rodríguez,02051932,55,43,80,70,5,0,5,1,0,1,1,740,0
CC,9843905183,Carlos Cifuentes,14121970,20,53,71,37,6,1,3,0,1,0,1,371,0
TI,5758464353,Marcela García,27041971,50,83,20,34,2,0,6,0,0,1,1,442,0
CE,1151738298,David Hernández,22051990,65,91,45,84,2,0,6,1,1,0,1,775,1
