tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,6075287475,Gabriela Martínez,15101989,22,21,87,10,3,0,6,0,0,0,1,979,0
CE,8225923772,Sofía Martínez,26081967,20,56,27,36,6,0,1,0,0,1,0,341,1
CE,0111093633,Marcela Rodríguez,02011998,26,88,71,27,6,0,4,1,0,1,0,623,1
TI,0270043467,Marcela Castaneda,20031929,81,64,70,31,1,0,6,0,0,1,1,143,0
CC,9165456057,Ana Cartagena,10031938,22,48,2,32,6,0,3,1,0,1,0,995,0
CC,2684913836,Laura Martínez,17121985,88,87,26,18,5,0,3,0,0,1,0,573,0
CE,4065165807,Marcela Martínez,06091984,7,34,73,64,4,1,2,0,1,1,1,287,0
TI,4370236841,David López,21111942,97,95,10,8,2,0,4,1,1,1,1,536,0
CC,0707486655,David Cifuentes,01011968,81,48,37,39,5,0,3,1,1,0,1,109,1
CC,3171837805,Manuela Cifuentes,01051934,17,99,71,95,4,0,1,0,0,1,0,921,1
CE,5868619644,David Cifuentes,06051922,54,33,18,90,1,1,3,1,1,1,0,920,0
CC,1532706725,Miguel Castaneda,14052008,35,4,76,10,6,0,3,0,0,1,0,955,0
TI,4832598978,Manuela García,01111989,57,26,62,28,2,0,4,1,0,1,0,39,0
CE,1396170693,Luis Murillo,23012009,50,94,45,73,5,0,2,0,0,1,0,448,0
CC,1313547959,Melissa Rodríguez,03071945,79,99,87,29,5,0,6,0,1,0,1,700,1
CE,9959951201,Ana Hernández,28091946,28,4,51,13,3,0,1,0,1,1,0,188,0
CE,3130893569,David Rodríguez,19051940,40,82,95,33,2,0,5,0,0,0,0,894,1
CE,6283567709,Melissa Castaneda,24021953,93,33,13,32,5,0,5,0,1,0,1,862,1
CE,0801374711,Manuela Murillo,02091927,73,73,53,52,5,1,1,0,1,1,1,354,1
CC,8962818890,Luis López,07031925,25,21,89,25,1,0,6,0,1,0,1,214,1
